p-value	side	q-value	pathway	feature
5.86630396427042e-07	pos	5.748977884985012e-05	MET	10.0
2.5158687335692107e-06	pos	0.00016437009059318844	PDGFRB	10.0
1.0841588049196463e-09	pos	2.124951257642507e-07	HDAC CLASSI	10.0
0.0001963214281752738	pos	0.009619749980588418	WNT CANONICAL	10.0
0.0001468735022920429	pos	0.028787206449240408	A6B1 A6B4 INTEGRIN	11.0
0.0004903917367277246	pos	0.048058390199317014	TXA2PATHWAY	11.0
1.7517752767346342e-06	pos	0.00034334795423998833	LYSOPHOSPHOLIPID	12.0
0.000441407119971558	pos	0.04325789775721269	RHOA	12.0
0.00032781901261746266	pos	0.021417508824340892	PDGFRB	14.0
3.990954218015872e-05	pos	0.003911135133655555	HDAC CLASSI	14.0
1.3234318348921628e-06	pos	0.00025939263963886396	VEGFR1 2	14.0
4.568639670254202e-06	pos	0.00029848445845660787	RB 1PATHWAY	15.0
0.0023138315373569607	pos	0.04535109813219643	BMP	15.0
4.813650847736973e-05	pos	0.0018869511323128933	P53 REGULATION	15.0
0.0027023447253633256	pos	0.048150869651928344	CDC42	15.0
0.00016248189354533198	pos	0.004549493019269296	FAK	15.0
2.382963859798516e-06	pos	0.00023353045826025458	FOXM1	15.0
9.391049937115358e-06	pos	0.0004601614469186526	PDGFRB	15.0
0.0021814896493804	pos	0.04535109813219643	HDAC CLASSI	15.0
6.107389731600022e-05	pos	0.001995080645656007	AURORA A	15.0
0.000701113612786698	pos	0.017177283513274102	EPHRINB REV	15.0
1.7984521772440773e-12	pos	3.5249662673983916e-10	SMAD2 3NUCLEAR	15.0
0.00015245126639996495	pos	0.00996014940479771	HNF3B	16.0
9.392830335528356e-06	pos	0.000920497372881779	A6B1 A6B4 INTEGRIN	16.0
1.0862468806024402e-06	pos	0.0002129043885980783	ERBB NETWORK	16.0
3.44899738196562e-05	pos	0.006760034868652616	TCR	17.0
2.4206138761746165e-05	pos	0.0005930503996627811	FCER1	18.0
1.0956479532795235e-07	pos	5.368674971069666e-06	INTEGRIN2	18.0
0.0031393255110895085	pos	0.043950557155253124	IL27	18.0
0.00019762035712799544	pos	0.0038733589997087107	IL4 2PATHWAY	18.0
0.003627152749521394	pos	0.04739479592707955	BCR 5PATHWAY	18.0
0.00013623076883757402	pos	0.002966803410240501	GMCSF	18.0
0.00241284114428654	pos	0.039409738690013484	CD8 TCR DOWNSTREAM	18.0
5.012185077628029e-06	pos	0.0001551311726610861	CXCR4	18.0
6.636099735355891e-09	pos	4.3355851604325156e-07	NFAT TFPATHWAY	18.0
5.540399023610217e-06	pos	0.0001551311726610861	CXCR3	18.0
0.0031393255110895085	pos	0.043950557155253124	IL8 CXCR2	18.0
1.803789413855602e-41	pos	3.53542725115698e-39	IL12 2PATHWAY	18.0
0.0017282048505895956	pos	0.030793468246869158	TXA2PATHWAY	18.0
2.884170303899995e-06	pos	0.00011305947591287981	TOLL ENDOGENOUS	18.0
1.609971919166151e-25	pos	1.577772480782828e-23	TCR	18.0
1.5139082926716027e-09	pos	5.934520507272683e-08	FOXM1	19.0
0.00010145431616846552	pos	0.0028407208527170347	ATM	19.0
8.351098316490587e-25	pos	5.456050900107184e-23	E2F	19.0
1.1882661564783557e-33	pos	2.3290016666975775e-31	FANCONI	19.0
3.869118178965234e-16	pos	1.8958679076929646e-14	AURORA B	19.0
1.3009291324650122e-32	pos	1.274910549815712e-30	PLK1	19.0
1.7232938926040624e-07	pos	5.629426715839938e-06	ATR	19.0
0.00034420802903680045	pos	0.022488257897070964	TXA2PATHWAY	20.0
0.0002510497721441555	pos	0.022488257897070964	CXCR4	20.0
3.6067654835018755e-32	pos	7.069260347663676e-30	TCR	20.0
5.682332777930007e-10	pos	1.1137372244742815e-07	TAP63	23.0
4.571467536026093e-05	pos	0.0029866921235370473	P53 DOWNSTREAM	23.0
2.7681589149843885e-09	pos	2.712795736684701e-07	A6B1 A6B4 INTEGRIN	23.0
7.461991119202844e-05	pos	0.0036563756484093942	RHOA REG	23.0
0.0007245703472372674	pos	0.04733859601950147	BETA CATENIN NUC	24.0
9.89987291102836e-05	pos	0.009701875452807793	BARD1	24.0
1.9760304932639835e-06	pos	0.0003873019766797408	CDC42 REG	24.0
0.0015982434332099658	pos	0.039156964113644166	HEDGEHOG 2PATHWAY	26.0
4.1029407279756846e-05	pos	0.0026805879422774474	EPHB FWD	26.0
0.0015982434332099658	pos	0.039156964113644166	HES HEY	26.0
0.001027218289970446	pos	0.0335557974723679	TAP63	26.0
0.00010370333806388936	pos	0.005081463565130579	FGF	26.0
1.314849797304935e-07	pos	2.5771056027176724e-05	INTEGRIN1	26.0
9.847031841797962e-06	pos	0.0009650091204962004	A6B1 A6B4 INTEGRIN	26.0
0.00040367470648789116	pos	0.015824048494325334	WNT SIGNALING	26.0
0.00208682741238264	pos	0.04544646364744416	CD8 TCR	26.0
1.3954666605022636e-05	pos	0.000911704884861479	HES HEY	27.0
5.5901168469532e-07	pos	5.478314510014137e-05	NECTIN	27.0
8.507711830621561e-05	pos	0.004168778797004565	HNF3B	27.0
0.0001703478084547585	pos	0.006677634091426533	RHOA REG	27.0
0.0011317787624639454	pos	0.03168980534899048	SYNDECAN 2	27.0
4.540760982923538e-11	pos	8.899891526530134e-09	A6B1 A6B4 INTEGRIN	27.0
0.0017789303422130183	pos	0.04358379338421895	ECADHERIN STABILIZATION	27.0
0.00029203352161770153	pos	0.00953976170617825	VEGFR1 2	27.0
1.2707581198723293e-12	pos	8.302286383165885e-11	MYC ACTIV	29.0
8.70547622568639e-06	pos	0.0003232062207945682	FOXM1	29.0
0.00011414802324044388	pos	0.0024858902839029998	BARD1	29.0
0.0008414023653449357	pos	0.01649148636076074	AURORA A	29.0
4.331605789107524e-05	pos	0.0010612434183313434	E2F	29.0
9.89406798350719e-06	pos	0.0003232062207945682	FANCONI	29.0
2.942691829636112e-05	pos	0.0008239537122981114	ERBB1 DOWNSTREAM	29.0
2.018079780750723e-11	pos	9.888590925678543e-10	AURORA B	29.0
3.8730078650547983e-23	pos	7.591095415507406e-21	PLK1	29.0
2.1507982354030862e-13	pos	2.1077822706950246e-11	ATR	29.0
2.5167711378874294e-07	pos	4.932871430259362e-05	MYC ACTIV	30.0
1.2078494464904963e-05	pos	0.0011836924575606865	SMAD2 3PATHWAY	30.0
0.00030848229883869804	pos	0.020154176857461605	HES HEY	31.0
2.14495869328139e-05	pos	0.004204119038831525	FGF	31.0
0.00030848229883869804	pos	0.020154176857461605	RAS	31.0
0.0020156345089560545	pos	0.043896040417265185	RB 1PATHWAY	32.0
2.3598350164166845e-06	pos	0.00015417588773922338	FOXO	32.0
0.00035784872341683595	pos	0.011689724964949974	BMP	32.0
0.00023462121566931174	pos	0.00919715165423702	FAK	32.0
3.01448814860002e-05	pos	0.00147709919281401	PDGFRB	32.0
0.001661741613060229	pos	0.04071266951997562	VEGFR1	32.0
1.7625561024121548e-07	pos	3.1377107995298774e-05	INTEGRIN1	32.0
3.201745713805997e-07	pos	3.1377107995298774e-05	VEGFR1 2	32.0
0.001182409643306886	pos	0.03310747001259281	RHOA REG	32.0
0.0003496125849903362	pos	0.04402408518522291	RB 1PATHWAY	33.0
0.0004492253590328868	pos	0.04402408518522291	FGF	33.0
0.0002782176311346853	pos	0.035923127181247454	HES HEY	34.0
0.0003665625222576271	pos	0.035923127181247454	ERBB NETWORK	34.0
0.0001414213371262801	pos	0.027718582076750903	HNF3B	35.0
0.0002695663140108373	pos	0.026417498773062056	P53 REGULATION	36.0
1.2203620079228887e-06	pos	0.0002391909535528862	ERBB1 DOWNSTREAM	36.0
0.00013311229950268105	pos	0.026090010702525486	PI3KCI	37.0
0.0010318033322199234	pos	0.03370557551918416	BETA CATENIN NUC	38.0
2.255948095057702e-05	pos	0.0022108291331565484	HNF3B	38.0
9.856835530595444e-06	pos	0.0019319397639967072	UPA UPAR	38.0
0.00011338710223389971	pos	0.005555968009461086	SMAD2 3NUCLEAR	38.0
6.680204304220286e-05	pos	0.00436440014542392	ECADHERIN NASCENT AJ	38.0
0.0004482413239500862	pos	0.017571059898843378	TGFBR	38.0
3.1962722321447396e-06	pos	0.00012529387150007378	FOXM1	39.0
2.5271557378659503e-13	pos	1.651075082072421e-11	E2F	39.0
5.717075825981375e-21	pos	5.602734309461748e-19	FANCONI	39.0
5.457088851540339e-13	pos	2.673973537254766e-11	AURORA B	39.0
9.168548761979044e-24	pos	1.7970355573478926e-21	PLK1	39.0
8.385573598609354e-05	pos	0.002739287375545722	ATR	39.0
1.2591112088301404e-05	pos	0.0024678579693070755	RXR VDR	40.0
3.179447831595875e-07	pos	6.231717749927916e-05	A6B1 A6B4 INTEGRIN	41.0
0.00023942948060370903	pos	0.017527359478924285	HNF3A	41.0
0.00028704142151486655	pos	0.017527359478924285	HNF3B	41.0
0.0005559406653658009	pos	0.021792874082339393	INTEGRIN3	41.0
0.0003577012138555976	pos	0.017527359478924285	ECADHERIN STABILIZATION	41.0
3.662702775516265e-06	pos	0.000358944872000594	EPHA FWDPATHWAY	42.0
1.2557119939579515e-05	pos	0.0006152988770393963	ENDOTHELIN	42.0
0.0001268337013585804	pos	0.004143234244380293	HNF3A	42.0
5.575786841744265e-06	pos	0.00036428474032729197	HNF3B	42.0
6.332385944602917e-13	pos	1.2411476451421717e-10	A6B1 A6B4 INTEGRIN	42.0
9.889240678640545e-05	pos	0.0038765823460270936	ERBB NETWORK	42.0
0.00029666945547862823	pos	0.00830674475340159	ECADHERIN STABILIZATION	42.0
1.4530100033483953e-05	pos	0.002847899606562855	BETA CATENIN NUC	43.0
0.00012634755210283815	pos	0.008254706737385426	LYSOPHOSPHOLIPID	43.0
0.0008228928183952247	pos	0.04032174810136602	NECTIN	43.0
0.00012278010349417627	pos	0.008254706737385426	A6B1 A6B4 INTEGRIN	43.0
8.07490062695891e-07	pos	3.956701307209866e-05	FOXM1	44.0
7.117213994719934e-13	pos	6.974869714825536e-11	E2F	44.0
0.0007062875227688223	pos	0.023072059077114862	FANCONI	44.0
1.2728363190133199e-10	pos	8.315863950887022e-09	AURORA B	44.0
9.824307047077633e-20	pos	1.9255641812272162e-17	PLK1	44.0
2.2455350192021122e-06	pos	8.80249727527228e-05	ATR	44.0
1.0160096860737684e-12	pos	1.9913789847045862e-10	HNF3B	45.0
1.8720790534708152e-06	pos	0.0001834637472401399	TAP63	46.0
1.5886199294360436e-06	pos	0.0001834637472401399	A6B1 A6B4 INTEGRIN	46.0
0.00014139490721269197	pos	0.009237800604562542	P53 DOWNSTREAM	46.0
0.0024760224601384963	pos	0.037330800168241945	IL23	47.0
1.3066531371011676e-14	pos	8.536800495727628e-13	FCER1	47.0
0.00023492844829625884	pos	0.004185997806006067	IL4 2PATHWAY	47.0
0.0001332285053277493	pos	0.0026112787044238863	GMCSF	47.0
0.00028370864793695217	pos	0.004633907916303552	CD8 TCR DOWNSTREAM	47.0
5.417464885536382e-10	pos	2.6545577939128274e-08	CXCR4	47.0
4.476615296794511e-06	pos	0.00014623609969528737	NFAT TFPATHWAY	47.0
2.0820536077958635e-07	pos	8.161650142559785e-06	CXCR3	47.0
0.0001332285053277493	pos	0.0026112787044238863	IL8 CXCR2	47.0
7.843422646809793e-06	pos	0.00021961583411067424	AMB2 NEUTROPHILS	47.0
2.155557707359943e-22	pos	2.1124465532127442e-20	IL12 2PATHWAY	47.0
0.00012208278470215067	pos	0.0026112787044238863	TXA2PATHWAY	47.0
0.003093193479237107	pos	0.0433047087093195	IL27	47.0
2.5585267531962734e-37	pos	5.014712436264697e-35	TCR	47.0
0.00099004495663418	pos	0.048512202875074815	ERA GENOMIC	48.0
1.5066886177574824e-13	pos	2.953109690804666e-11	INTEGRIN1	48.0
0.0006972111126347662	pos	0.04555112602547139	ECADHERIN STABILIZATION	48.0
2.7826785326222966e-07	pos	2.727024961969851e-05	VEGFR1 2	48.0
0.0005250060565370063	pos	0.020580237416250646	BETA CATENIN NUC	49.0
1.4488495772582315e-10	pos	2.839745171426134e-08	TAP63	49.0
3.9836855381818886e-05	pos	0.002602674551612167	DELTA NP63	49.0
1.426671050888467e-06	pos	0.0001398137629870698	INTEGRIN1	49.0
9.073110493604616e-05	pos	0.004445824141866262	WNT SIGNALING	49.0
4.532693595478096e-06	pos	0.00029613598157123564	IL2 1PATHWAY	51.0
0.0017117352559104064	pos	0.03355001101584396	TAP63	51.0
8.083056969006709e-05	pos	0.0026404652765421917	CXCR4	51.0
3.212677209809854e-05	pos	0.0015742118328068285	CERAMIDE	51.0
1.650499504635967e-08	pos	3.2349790290864956e-06	PDGFRB	51.0
0.0014924626383498675	pos	0.032502519679619334	SYNDECAN 2	51.0
0.0008915377721538992	pos	0.02496305762030918	IL6 7	51.0
0.0014924626383498675	pos	0.032502519679619334	HDAC CLASSIII	51.0
5.3623216464549164e-05	pos	0.002102030085410327	TOLL ENDOGENOUS	51.0
1.7426642971044732e-07	pos	1.707811011162384e-05	THROMBIN PAR1	51.0
0.002339457762295557	pos	0.041684883764539014	TCR	51.0
3.082392168038992e-07	pos	3.0207443246782123e-05	EPHA FWDPATHWAY	52.0
0.00036731977217672123	pos	0.021426930128848228	ENDOTHELIN	52.0
0.000500940921456703	pos	0.021426930128848228	NOTCH	52.0
0.0005466053604298017	pos	0.021426930128848228	RAS	52.0
0.001356589245085177	pos	0.04431524867278245	REELIN	52.0
1.334989310973522e-07	pos	2.6165790495081036e-05	NFAT 3PATHWAY	52.0
1.8722731131424634e-07	pos	3.6696553017592287e-05	ENDOTHELIN	53.0
0.0005700197694074868	pos	0.03724129160128914	FGF	53.0
5.392353566243156e-07	pos	5.2845064949182933e-05	ILK	53.0
3.902937279936987e-12	pos	7.649757068676495e-10	INTEGRIN1	54.0
1.84566572667739e-07	pos	1.8087524121438424e-05	DELTA NP63	54.0
1.0318411075709254e-05	pos	0.0005056021427097535	A6B1 A6B4 INTEGRIN	54.0
5.640099777721035e-06	pos	0.00036848651881110764	WNT SIGNALING	54.0
0.0007906246538390847	pos	0.03099248643049212	AP1	54.0
3.0168866451340193e-28	pos	5.913097824462678e-26	INTEGRIN1	55.0
0.0007551317744612197	pos	0.021143689684914153	HEDGEHOG GLI	55.0
0.00013133226285731324	pos	0.004684271162567189	CXCR4	55.0
1.8399752080379325e-05	pos	0.001803175703877174	AVB3 INTEGRIN	55.0
0.00014339605599695477	pos	0.004684271162567189	S1P S1P3	55.0
7.897082856655888e-05	pos	0.0038695705997613856	INTEGRIN3	55.0
0.0014254936316619848	pos	0.03492459397571863	ILK	55.0
3.589702747468701e-05	pos	0.002345272461679551	THROMBIN PAR1	55.0
4.6178974399075106e-10	pos	4.525539491109361e-08	INTEGRIN2	56.0
2.0237135814747313e-05	pos	0.0013221595398968246	RXR VDR	56.0
9.772453603131561e-05	pos	0.004788502265534465	FGF	56.0
0.00025121258244591995	pos	0.009847533231880062	ANGIOPOIETIN RECEPTOR	56.0
4.824418185172745e-17	pos	9.455859642938582e-15	HNF3B	56.0
8.184535773714231e-06	pos	0.0008020845058239947	ENDOTHELIN	57.0
8.700999450117187e-09	pos	1.7053958922229689e-06	HNF3B	57.0
1.563490164794778e-05	pos	0.0030644407229977653	HIF1A	58.0
5.5991748121632053e-05	pos	0.002743595657959971	FOXM1	59.0
2.6500923003819338e-06	pos	0.000173139363624953	E2F	59.0
1.5128316717820063e-08	pos	1.4825750383463663e-06	AURORA B	59.0
1.6626096147733138e-18	pos	3.2587148449556954e-16	PLK1	59.0
0.00027272151512197943	pos	0.010690683392781593	FCER1	60.0
1.1830806038061351e-05	pos	0.0005797094958650063	BETA CATENIN NUC	60.0
5.406285538397095e-12	pos	1.0596319655258306e-09	INTEGRIN1	60.0
1.8322465523959427e-06	pos	0.00011970677475653492	ATF2	60.0
0.0007150818422302683	pos	0.02106100100935937	EPHB FWD	60.0
1.1232639402724651e-09	pos	1.1007986614670159e-07	AVB3 INTEGRIN	60.0
0.001384286125038934	pos	0.03391501006345388	NOTCH	60.0
0.0007521786074771203	pos	0.02106100100935937	WNT SIGNALING	60.0
0.002126255943768929	pos	0.046305129442078895	AP1	60.0
3.366338894070201e-05	pos	0.0032990121161887973	BETA CATENIN NUC	62.0
5.004297602354855e-07	pos	9.808423300615516e-05	FGF	62.0
3.3362437413815424e-05	pos	0.003269518866553912	INTEGRIN1	63.0
1.169010769912138e-13	pos	2.2912611090277907e-11	HNF3B	63.0
0.0006419698330983927	pos	0.04194202909576166	THROMBIN PAR1	63.0
2.8897524538176384e-05	pos	0.005663914809482572	AJDISS 2PATHWAY	64.0
0.0006269201426216245	pos	0.04095878265127947	AVB3 INTEGRIN	64.0
6.56309580230238e-05	pos	0.006431833886256334	RHOA REG	64.0
2.139437850582398e-12	pos	4.193298187141501e-10	A6B1 A6B4 INTEGRIN	65.0
5.0388736774807194e-06	pos	0.0004938096203931106	WNT SIGNALING	65.0
0.0007124498194459442	pos	0.04654672153713502	ERA GENOMIC	66.0
0.00011580009516109983	pos	0.017211803294414223	INTEGRIN1	66.0
0.00017563064586136962	pos	0.017211803294414223	A6B1 A6B4 INTEGRIN	66.0
4.6570291052708217e-05	pos	0.001825555409266162	IL23	68.0
0.0010781132753257207	pos	0.03018717170912018	INTEGRIN1	68.0
5.399293961691085e-11	pos	5.291308082457264e-09	DELTA NP63	68.0
0.0016284202875921775	pos	0.039896297046008354	NOTCH	68.0
0.0021997308876440056	pos	0.04790525044202501	INTEGRIN CS	68.0
3.1959631371798424e-07	pos	2.0880292496241637e-05	P53 DOWNSTREAM	68.0
1.243745836652774e-11	pos	2.437741839839437e-09	A6B1 A6B4 INTEGRIN	68.0
2.422342093994753e-05	pos	0.001186947626057429	SYNDECAN 1	68.0
0.000868441506755473	pos	0.028369089220678788	WNT SIGNALING	68.0
2.4390072332005936e-21	pos	4.780454177073164e-19	MYC ACTIV	69.0
0.00045000026648133856	pos	0.04410002611517118	TCPTP	69.0
0.0007292903831362892	pos	0.04764697169823757	TNF	70.0
4.718471880216539e-05	pos	0.009248204885224416	HIF1 TFPATHWAY	70.0
0.0002875835062409254	pos	0.02818318361161069	SYNDECAN 4	70.0
0.0012819259279549528	pos	0.03589392598273868	HEDGEHOG 2PATHWAY	71.0
4.90769917328158e-07	pos	4.809545189815949e-05	BETA CATENIN NUC	71.0
0.0012819259279549528	pos	0.03589392598273868	AJDISS 2PATHWAY	71.0
1.1913204460926355e-12	pos	2.3349880743415656e-10	AVB3 INTEGRIN	71.0
5.631031618576757e-06	pos	0.0003678940657470148	FGF	71.0
0.0008536566166662731	pos	0.033463339373317906	INTEGRIN1	71.0
0.00010508626590705124	pos	0.005149227029445511	WNT SIGNALING	71.0
9.945344482378214e-08	pos	9.746437592730651e-06	INTEGRIN2	73.0
0.00044429554174827985	pos	0.014513654363777143	HIF1 TFPATHWAY	73.0
0.00016961665231566257	pos	0.008311215963467466	HNF3A	73.0
0.0012245833082100948	pos	0.03428833262988266	FGF	73.0
1.926413945739048e-05	pos	0.0012585904445495115	ER NONGENOMIC	73.0
3.883763600146839e-09	pos	7.612176656287804e-07	HNF3B	73.0
0.00024193317315624908	pos	0.009483780387724964	IL6 7	73.0
0.00022933252954029297	pos	0.044949175789897426	REELIN	74.0
4.318663351011443e-08	pos	4.232290083991215e-06	INTEGRIN2	75.0
5.309637392087035e-06	pos	0.000346896309616353	HNF3A	75.0
2.0033859449489646e-17	pos	3.926636452099971e-15	HNF3B	75.0
0.000899132209608259	pos	0.044057478270804695	BARD1	78.0
1.475955884323963e-19	pos	2.8928735332749673e-17	E2F	78.0
1.0549832852662473e-15	pos	1.0338836195609225e-13	FANCONI	78.0
0.0001381071583077986	pos	0.009023001009442842	ATR	78.0
6.2656249154738594e-12	pos	1.2280624834328766e-09	ARF 3PATHWAY	79.0
5.996779084866614e-06	pos	0.0005876843503169282	MTOR 4PATHWAY	79.0
8.961077435988129e-05	pos	0.0058545705915122445	FAS	79.0
0.0002451500596055346	pos	0.012012352920671198	HNF3A	81.0
2.7316695024459054e-10	pos	5.354072224793975e-08	A6B1 A6B4 INTEGRIN	81.0
0.00011331124020935353	pos	0.0074030010270110976	ERBB NETWORK	81.0
3.0519217775322e-08	pos	2.9908833419815567e-06	SYNDECAN 1	81.0
0.00033424541438942945	pos	0.03275605061016409	DELTA NP63	82.0
0.000293505395667078	pos	0.03275605061016409	SHP2	82.0
0.000485467230083576	pos	0.01585859618273015	ERBB NETWORK	83.0
2.7412999339740035e-09	pos	2.686473935294524e-07	HIF1 TFPATHWAY	83.0
0.0003754143783950342	pos	0.01471624363308534	SHP2	83.0
2.8114755517252326e-06	pos	0.00018368306937938187	HNF3B	83.0
2.3199388146437072e-10	pos	4.547080076701666e-08	ENDOTHELIN	83.0
6.088234699682557e-06	pos	0.00029832350028444535	TXA2PATHWAY	83.0
2.6672142756039153e-12	pos	5.227739980183674e-10	HNF3B	85.0
1.3539438273229292e-05	pos	0.0008845766338509804	ERBB NETWORK	85.0
9.121513655570521e-07	pos	8.939083382459112e-05	UPA UPAR	85.0
0.00010203608658076739	pos	0.009999536484915205	EPHA FWDPATHWAY	86.0
5.354372467346034e-13	pos	1.0494570035998227e-10	HIF1 TFPATHWAY	86.0
6.923428106265257e-05	pos	0.013569919088279906	BMP	87.0
3.8139378211706835e-08	pos	3.7376590647472702e-06	BETA CATENIN NUC	89.0
0.0006479640490737215	pos	0.021166825603074903	EPHA FWDPATHWAY	89.0
2.468925177552855e-06	pos	9.678186696007191e-05	BMP	89.0
1.256758926639225e-06	pos	6.158118740532202e-05	FGF	89.0
9.830638080674812e-10	pos	1.9268050638122633e-07	HNF3B	89.0
0.0015707883375361545	pos	0.04398207345101233	ALK2	89.0
3.674288962907342e-07	pos	2.40053545576613e-05	INTEGRIN1	89.0
0.0007943051897305343	pos	0.031136763437436942	FCER1	90.0
3.026721242336636e-13	pos	5.932373634979807e-11	INTEGRIN1	90.0
3.9991111342025335e-06	pos	0.00039191289115184834	HNF3A	90.0
0.00015639419546278807	pos	0.007663315577676616	AMB2 NEUTROPHILS	90.0
1.0711484007626294e-05	pos	0.0006998169551649179	SYNDECAN 1	90.0
4.5417862771663895e-05	pos	0.0029673003677487078	EPHA FWDPATHWAY	91.0
0.0002062191754201512	pos	0.010104739595587409	TAP63	91.0
3.3687763403003345e-08	pos	6.602801626988656e-06	DELTA NP63	91.0
0.0003915085910509993	pos	0.015347136769199172	NECTIN	91.0
1.8202177884632539e-06	pos	0.00017838134326939888	A6B1 A6B4 INTEGRIN	91.0
0.0005661174855666677	pos	0.01849317119517781	P53 DOWNSTREAM	91.0
0.00047040035467752015	pos	0.04609923475839698	TAP63	92.0
5.248491049411534e-07	pos	0.00010287042456846607	HNF3B	92.0
1.0784977928977914e-07	pos	2.1138556740796714e-05	FGF	93.0
1.1162102314836844e-06	pos	0.00010938860268540107	A6B1 A6B4 INTEGRIN	93.0
0.00015615806557893946	pos	0.015303490426736068	ATM	94.0
3.172638972690147e-05	pos	0.006218372386472688	MET	94.0
0.00025549484802492913	pos	0.016692330070962037	CASPASE	94.0
0.00025826989225376565	pos	0.016873632960579355	MYC ACTIV	95.0
0.00010588358862413903	pos	0.011703694681571267	DNA PK	95.0
0.00011942545593440068	pos	0.011703694681571267	TCPTP	95.0
0.00022939203938965894	pos	0.00899216794407463	HEDGEHOG 2PATHWAY	96.0
0.001361660997964079	pos	0.038126507942994214	AVB3 INTEGRIN	96.0
5.863487877470067e-08	pos	1.1492436239841332e-05	A6B1 A6B4 INTEGRIN	96.0
0.00010858117278774505	pos	0.005320477466599508	INTEGRIN CS	96.0
8.420738258335565e-06	pos	0.0008252323493168854	EPHB FWD	96.0
6.187441875811356e-05	pos	0.004042462025530086	WNT SIGNALING	96.0
0.00042929987617384746	pos	0.01402379595501235	RHOA REG	96.0
0.00019825656475535615	pos	0.009714571673012451	HEDGEHOG 2PATHWAY	97.0
0.000115861703679638	pos	0.007569631307069683	BETA CATENIN NUC	97.0
1.439475480920817e-06	pos	0.00028213719426048016	LYSOPHOSPHOLIPID	97.0
0.000816509145158176	pos	0.026672632075167086	FGF	97.0
