p-value	side	q-value	pathway	feature
8.792750614845415e-05	pos	0.010903010762408315	Amino sugar and nucleotide sugar metabolism PAO1	17.0
7.462735192478947e-05	pos	0.010903010762408315	Flagellar assembly PAO1	17.0
2.1702406268524383e-10	neg	8.07329513189107e-08	Valine, leucine and isoleucine degradation PAO1	17.0
1.1305541501162944e-06	neg	0.0001401887146144205	Citrate cycle (TCA cycle) PAO1	18.0
1.0632636561637131e-05	neg	0.000988835200232253	Citrate cycle (TCA cycle, Krebs cycle)	18.0
5.829514732708111e-22	neg	1.0842897402837087e-19	Ribosome PAO1	18.0
5.695054421737549e-38	neg	2.118560244886368e-35	Ribosome, bacteria	18.0
4.805778139189357e-09	neg	5.959164892594803e-07	Oxidative phosphorylation PAO1	19.0
0.0003684159853701	neg	0.027410149311535438	Aminoacyl-tRNA biosynthesis, prokaryotes	19.0
8.256322697478569e-12	neg	1.5356760217310136e-09	Ribosome PAO1	19.0
1.1472617836173735e-28	neg	4.2678138350566287e-26	Ribosome, bacteria	19.0
9.511284868401655e-06	neg	0.0008845494927613538	Pyrimidine metabolism PAO1	19.0
2.3195770738797e-06	pos	0.0008628826714832483	Spermidine/putrescine transport system	20.0
0.0002601844509623075	pos	0.024197153939494592	Phenazine biosynthesis PAO1	21.0
9.321471075623669e-07	pos	0.00017337936200660024	Type VI secretion system	21.0
2.7782740965081427e-21	pos	1.033517963901029e-18	Quorum sensing PAO1	21.0
4.127678327879189e-06	pos	0.0005118321126570195	Cyanoamino acid metabolism PAO1	21.0
3.0417150521580484e-30	neg	1.1315179994027939e-27	Sulfur metabolism PAO1	23.0
1.473873351333553e-08	neg	2.7414044334804083e-06	Putative polar amino acid transport system	23.0
1.4727385619087841e-05	pos	0.002739293725150338	Multidrug resistance, efflux pump MexPQ-OpmE	24.0
1.2706557290584394e-05	neg	0.002739293725150338	Biosynthesis of siderophore group nonribosomal peptides PAO1	24.0
1.3503530591684545e-30	neg	5.02331338010665e-28	Type III secretion system	26.0
9.369200164806695e-10	neg	1.742671230654045e-07	Sulfur metabolism PAO1	26.0
7.328041465305393e-05	pos	0.01363015712546803	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	27.0
9.397604307377444e-06	neg	0.003495908802344409	Arginine biosynthesis PAO1	27.0
2.557417612819157e-12	pos	9.513593519687264e-10	Quorum sensing PAO1	28.0
5.333516940518035e-07	pos	9.920341509363545e-05	Cyanoamino acid metabolism PAO1	28.0
2.344297805298206e-17	pos	8.720787835709325e-15	Starch and sucrose metabolism PAO1	29.0
5.387417080126964e-05	pos	0.005010297884518076	Aminobenzoate degradation PAO1	30.0
2.224867353018981e-07	pos	2.7588355177435366e-05	Tyrosine metabolism PAO1	30.0
7.174377925944811e-30	pos	2.6688685884514696e-27	Valine, leucine and isoleucine degradation PAO1	30.0
2.0122490779500232e-07	neg	2.7588355177435366e-05	Sulfur metabolism PAO1	30.0
0.0002902898342412507	neg	0.02159756366754905	Pentose phosphate pathway PAO1	30.0
1.328811664627092e-06	neg	0.0004943179392412782	Ribosome, bacteria	31.0
3.9438095069556023e-10	neg	1.467097136587484e-07	Ribosome, bacteria	32.0
2.1024878374216262e-07	pos	3.910627377604224e-05	Sulfate-sulfur assimilation	34.0
3.1552808651425222e-06	pos	0.00039125482727767275	Glycine, serine and threonine metabolism PAO1	34.0
3.863738370487528e-12	neg	1.4373106738213604e-09	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	34.0
0.00011041054319955118	pos	0.01026818051755826	Citrate cycle (TCA cycle) PAO1	36.0
1.437945593491551e-05	neg	0.0032293381403607243	Glycine betaine/proline transport system	36.0
1.7362033012692068e-05	neg	0.0032293381403607243	Glycine, serine and threonine metabolism PAO1	36.0
0.00027791987046610594	neg	0.02067723836267828	Methane metabolism PAO1	36.0
6.509899139402534e-05	neg	0.008072274932859141	Tyrosine metabolism PAO1	36.0
4.304267554481837e-06	pos	0.001601187530267243	Type II general secretion pathway	38.0
4.099335045806802e-06	pos	0.0005083175456800435	Glycine betaine/proline transport system	40.0
0.0001479900572514698	pos	0.011010460259509355	Tetrahydrofolate biosynthesis, GTP => THF	40.0
1.2541840531661367e-07	pos	4.665564677778028e-05	Glycine, serine and threonine metabolism PAO1	40.0
0.0001479900572514698	pos	0.011010460259509355	Leucine degradation, leucine => acetoacetate + acetyl-CoA	40.0
1.7608335638406063e-06	pos	0.00032751504287435273	Methane metabolism PAO1	40.0
0.0001025210172258706	pos	0.01167263455957645	Methane metabolism PAO1	41.0
0.00015689024945667274	neg	0.01167263455957645	Phenazine biosynthesis PAO1	41.0
0.00015689024945667274	neg	0.01167263455957645	Vanadium resistance, efflux pump MexGHI-OpmD	41.0
9.76812611609639e-08	neg	3.6337429151878565e-05	Quorum sensing PAO1	41.0
1.8296735633848917e-06	neg	0.0003403192827895898	Sulfur metabolism PAO1	41.0
1.224450019751682e-05	pos	0.003103452258048832	Starch and sucrose metabolism PAO1	42.0
8.449390564269217e-05	neg	0.010477244299693829	Styrene degradation PAO1	42.0
1.6685227193810925e-05	neg	0.003103452258048832	Phenylalanine metabolism PAO1	42.0
1.7128401542167327e-37	pos	6.371765373686245e-35	Type III secretion system	43.0
2.8712954879441773e-13	pos	1.0681219215152339e-10	Nitrogen metabolism PAO1	44.0
5.841221109700194e-06	neg	0.001086467126404236	Biosynthesis of siderophore group nonribosomal peptides PAO1	44.0
9.305679641388415e-05	neg	0.0346171282659649	Amino sugar and nucleotide sugar metabolism PAO1	45.0
8.902058499060746e-07	pos	0.00033115657616505977	Propanoate metabolism PAO1	46.0
0.00024846650954986815	neg	0.030809847184183652	Nitrogen metabolism PAO1	46.0
0.00019008731673301178	neg	0.030809847184183652	Cysteine biosynthesis, serine => cysteine	46.0
0.00020427835561594786	pos	0.0379957741445663	Arginine biosynthesis PAO1	47.0
1.1293016081490619e-10	pos	4.2010019823145096e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	47.0
2.420311569107094e-17	pos	9.00355903707839e-15	Phenazine biosynthesis PAO1	48.0
0.00012000121867677599	pos	0.014880151115920224	Oxidative phosphorylation PAO1	48.0
2.3496009939370185e-05	pos	0.004370257848722854	2-Oxocarboxylic acid metabolism PAO1	48.0
2.7300017541387054e-07	neg	0.00010155606525395983	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	49.0
1.8576626194845383e-05	pos	0.003455252472241241	Nitrogen metabolism PAO1	51.0
8.77049981139753e-10	neg	3.262625929839881e-07	Cationic antimicrobial peptide (CAMP) resistance PAO1	51.0
0.00031050437790383054	pos	0.023101525716044992	Oxidative phosphorylation PAO1	52.0
7.493246540350732e-11	neg	1.3937438565052362e-08	Type VI secretion system	52.0
4.66152273561765e-13	neg	1.734086457649766e-10	Quorum sensing PAO1	52.0
1.8015429364875983e-05	neg	0.0016754349309334663	Cyanoamino acid metabolism PAO1	52.0
1.301754480632112e-10	neg	1.614175555983819e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	52.0
0.0002839616067805872	pos	0.035211239240792815	Vanadium resistance, efflux pump MexGHI-OpmD	53.0
1.6388393087471984e-06	pos	0.0006096482228539578	Quorum sensing PAO1	53.0
0.00015201708296478527	neg	0.02827517743145006	Nitrogen metabolism PAO1	53.0
6.893484882793347e-21	neg	2.5643763763991247e-18	Phenazine biosynthesis PAO1	54.0
2.836406925769003e-09	pos	5.275716881930345e-07	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	55.0
0.00013853189230379244	pos	0.017177954645670263	Cationic antimicrobial peptide (CAMP) resistance PAO1	55.0
2.2555702805142467e-10	neg	8.390721443512996e-08	Tyrosine metabolism PAO1	55.0
8.658319688929203e-06	neg	0.0016104474621408316	Multidrug resistance, efflux pump MexPQ-OpmE	56.0
2.7581795677787515e-08	neg	1.0260427992136955e-05	Denitrification, nitrate => nitrogen	56.0
5.067262715370798e-06	pos	0.0009425108650589684	Citrate cycle (TCA cycle, Krebs cycle)	57.0
3.4560269319310364e-05	neg	0.004285473395594486	Iron complex transport system	57.0
5.272104034208573e-05	neg	0.0049030567518139724	Sulfur metabolism PAO1	57.0
5.049092676212428e-10	neg	1.8782624755510233e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	57.0
0.00043331592707080856	neg	0.026865587478390133	Macrolide resistance, MacAB-TolC transporter	57.0
0.00017007322804986908	neg	0.01265344816691026	Zinc transport system	57.0
2.3258561078885708e-29	pos	8.652184721345482e-27	Sulfur metabolism PAO1	58.0
6.843306726504155e-05	pos	0.008485700340865153	Putative polar amino acid transport system	58.0
0.0002669187715044249	pos	0.024823445749911514	Selenocompound metabolism PAO1	58.0
3.5839027016291604e-07	neg	6.666059025030237e-05	Glycine, serine and threonine metabolism PAO1	58.0
5.051671129908607e-06	pos	0.0018792216603260017	Amino sugar and nucleotide sugar metabolism PAO1	59.0
0.0004251493019552072	pos	0.031631108065467414	Histidine metabolism PAO1	59.0
0.00015839920568252718	neg	0.014731126128475026	Glycine, serine and threonine metabolism PAO1	59.0
8.641047685168171e-05	neg	0.014731126128475026	Aminobenzoate degradation PAO1	59.0
0.00013687614809934217	neg	0.014731126128475026	Phenylalanine metabolism PAO1	59.0
9.153842588954592e-08	pos	3.405229443091108e-05	Vanadium resistance, efflux pump MexGHI-OpmD	60.0
9.217708625460581e-07	pos	0.0001142995869557112	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	61.0
5.031520182068159e-14	pos	9.358627538646775e-12	2-Oxocarboxylic acid metabolism PAO1	61.0
0.00010881632806030651	pos	0.006746612339739004	Sulfur metabolism PAO1	61.0
3.861564554649524e-06	neg	0.0002873004028659246	Phenylalanine metabolism PAO1	61.0
3.861564554649524e-06	neg	0.0002873004028659246	Tyrosine metabolism PAO1	61.0
3.674114190088922e-24	neg	1.366770478713079e-21	Valine, leucine and isoleucine degradation PAO1	61.0
0.0010069672626340056	pos	0.04682397771248126	Glycerolipid metabolism PAO1	64.0
0.0005832798454842965	pos	0.030997157502879756	Flagellar assembly PAO1	64.0
5.866331066640788e-05	neg	0.005455687891975932	Branched-chain amino acid transport system	64.0
0.0004749631219892871	neg	0.029447713563335802	Sulfur metabolism PAO1	64.0
0.000437836396507255	neg	0.029447713563335802	Glyoxylate and dicarboxylate metabolism PAO1	64.0
5.866331066640788e-05	neg	0.005455687891975932	Styrene degradation PAO1	64.0
8.532120538910293e-06	neg	0.0015869744202373145	Aminobenzoate degradation PAO1	64.0
8.042636227341827e-14	neg	2.9918606765711595e-11	Valine, leucine and isoleucine degradation PAO1	64.0
4.9336713613759725e-31	pos	1.8353257464318616e-28	Type VI secretion system	65.0
0.00019508961454177542	pos	0.036286668304770224	Styrene degradation PAO1	65.0
1.8081646846923093e-05	neg	0.0022421242090184634	Citrate cycle (TCA cycle) PAO1	66.0
7.490357960529096e-07	neg	0.00013932065806584117	Ribosome PAO1	66.0
2.9645316538146927e-12	neg	1.1028057752190655e-09	Ribosome, bacteria	66.0
6.14568016505228e-05	pos	0.007620643404664827	Dissimilatory nitrate reduction, nitrate => ammonia	67.0
3.780599711306723e-05	pos	0.007031915463030504	Tyrosine metabolism PAO1	67.0
2.7373052144643516e-16	neg	1.0182775397807388e-13	Cationic antimicrobial peptide (CAMP) resistance PAO1	67.0
8.01958800587439e-34	neg	2.983286738185273e-31	Type III secretion system	68.0
8.230762045360737e-07	pos	7.654608702185485e-05	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	69.0
6.889986403173099e-07	pos	7.654608702185485e-05	Benzoate degradation PAO1	69.0
1.612995883389872e-05	pos	0.0012000689372420649	Aminobenzoate degradation PAO1	69.0
7.600875173044981e-07	neg	7.654608702185485e-05	Pentose phosphate pathway PAO1	69.0
1.9511531661595759e-07	neg	7.258289778113622e-05	Styrene degradation PAO1	69.0
9.196335477875085e-06	pos	0.0011403455992565106	Quorum sensing PAO1	70.0
0.0007511210614322238	pos	0.04656950580879787	Streptomycin biosynthesis PAO1	70.0
1.2706557290584394e-05	pos	0.0011817098280243485	Zinc transport system	70.0
0.00012687646260409202	neg	0.009439608817744445	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	70.0
1.8865639757871314e-08	neg	7.018017989928128e-06	Pentose phosphate pathway PAO1	70.0
4.657606083571523e-08	neg	8.663147315443032e-06	Amino sugar and nucleotide sugar metabolism PAO1	70.0
2.6922589977393065e-07	pos	0.00010015203471590219	Biotin metabolism PAO1	71.0
0.00012142112101957398	neg	0.011292164254820379	Citrate cycle (TCA cycle) PAO1	71.0
4.9416283367419863e-05	neg	0.006127619137560063	Arginine biosynthesis PAO1	71.0
1.499242334245973e-06	neg	0.00027885907416975097	Tyrosine metabolism PAO1	71.0
0.0003213125792320207	neg	0.023905655894862342	Valine, leucine and isoleucine degradation PAO1	71.0
8.160649326570541e-06	pos	0.001011920516494747	Valine, leucine and isoleucine degradation PAO1	72.0
7.160221874033103e-07	pos	0.00013318012685701572	Bacterial chemotaxis PAO1	72.0
0.0002275525471459036	pos	0.021162386884569034	Glyoxylate and dicarboxylate metabolism PAO1	72.0
5.299936416494782e-10	neg	1.9715763469360587e-07	Porphyrin and chlorophyll metabolism PAO1	72.0
6.035349389916381e-34	pos	2.2451499730488935e-31	Sulfur metabolism PAO1	73.0
1.9615737380558444e-08	pos	2.432351435189247e-06	Putative polar amino acid transport system	73.0
4.632970216998195e-33	neg	8.617324603616642e-31	Type III secretion system	73.0
2.7017384128428788e-05	pos	0.00335015563192517	Iron complex transport system	74.0
3.4496395884402593e-10	pos	6.416329634498882e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	74.0
0.0003823834402906722	pos	0.028449327957626013	Macrolide resistance, MacAB-TolC transporter	74.0
0.00014127288667753523	pos	0.013138378461010776	Zinc transport system	74.0
1.0374775637809963e-10	neg	3.859416537265306e-08	Glyoxylate and dicarboxylate metabolism PAO1	74.0
8.952164130488356e-05	pos	0.00832551264135417	Degradation of aromatic compounds PAO1	75.0
0.00042208091022553917	pos	0.031402819720780115	Pentose phosphate pathway PAO1	75.0
1.7133682643907805e-05	pos	0.002124576647844568	Glycine, serine and threonine metabolism PAO1	75.0
8.230762045360737e-07	pos	0.0001530921740437097	Methane metabolism PAO1	75.0
7.226279698441127e-09	neg	2.688176047820099e-06	Quorum sensing PAO1	75.0
3.018858234599629e-06	neg	0.000374338421090354	Type III secretion system	76.0
2.0847758024510385e-08	neg	4.775893840529672e-06	Nitrogen metabolism PAO1	76.0
2.567684860499824e-08	neg	4.775893840529672e-06	Biosynthesis of siderophore group nonribosomal peptides PAO1	76.0
1.136882636974953e-20	pos	4.229203409546825e-18	Quorum sensing PAO1	77.0
3.228253425637295e-06	pos	0.0006004551371685368	Cyanoamino acid metabolism PAO1	77.0
0.0003343041560149203	neg	0.024872229207510067	Cationic antimicrobial peptide (CAMP) resistance PAO1	77.0
7.639873017020568e-05	neg	0.009473442541105504	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	77.0
0.0002200178277360805	neg	0.020461657979455487	Tyrosine metabolism PAO1	77.0
7.173172711836313e-24	pos	2.668420248803108e-21	Quorum sensing PAO1	79.0
5.3961073428899865e-06	neg	0.0010036759657775375	Nitrogen metabolism PAO1	79.0
2.0142473635263236e-13	pos	7.493000192317923e-11	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	81.0
0.000104208888662467	pos	0.007753141316487544	Cationic antimicrobial peptide (CAMP) resistance PAO1	81.0
4.92921137331738e-06	pos	0.00045841665771851627	Phospholipid transport system	81.0
3.922406112909774e-08	neg	7.295675370012178e-06	Valine, leucine and isoleucine degradation PAO1	81.0
2.9553866318208774e-06	neg	0.0003664679423457888	Tyrosine metabolism PAO1	81.0
6.1648724723470315e-25	pos	2.2933325597130954e-22	Type VI secretion system	82.0
4.375125099950365e-10	neg	8.137732685907678e-08	Geraniol degradation PAO1	82.0
9.196929192377023e-07	neg	0.0001140419219854751	Fructose and mannose metabolism PAO1	82.0
5.369128507140512e-09	pos	1.99731580465627e-06	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	85.0
8.21761748815762e-08	pos	1.5284768527973172e-05	Cationic antimicrobial peptide (CAMP) resistance PAO1	85.0
2.5732131971465334e-06	pos	0.0002393088273346276	gamma-Hexachlorocyclohexane transport system	85.0
0.0006669481253886372	pos	0.03713191820433099	Glyoxylate and dicarboxylate metabolism PAO1	85.0
1.7421111525098438e-07	pos	2.1602178291122064e-05	Sulfur metabolism PAO1	85.0
0.0007985358753619568	neg	0.03713191820433099	Phenazine biosynthesis PAO1	85.0
0.0007985358753619568	neg	0.03713191820433099	Glycerolipid metabolism PAO1	85.0
3.780832580927347e-05	neg	0.002812939440209946	Oxidative phosphorylation PAO1	85.0
0.00029821896082135607	pos	0.03697915114184815	Glycerophospholipid metabolism PAO1	87.0
2.9819240664274447e-09	pos	5.546378763555046e-07	Ribosome PAO1	87.0
9.49533448698719e-20	pos	3.532264429159234e-17	Ribosome, bacteria	87.0
2.721650037878696e-05	pos	0.005062269070454374	Iron(III) transport system	88.0
4.75743318202886e-11	pos	1.7697651437147357e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	88.0
4.5723743557288904e-05	pos	0.008504616301655735	Type VI secretion system	89.0
9.873260843536476e-06	pos	0.003672853033795569	Bacterial chemotaxis PAO1	89.0
8.301911589877712e-05	pos	0.015441555557172543	Amino sugar and nucleotide sugar metabolism PAO1	90.0
7.045085435289716e-05	pos	0.015441555557172543	Flagellar assembly PAO1	90.0
9.851278537796762e-14	neg	3.664675616060395e-11	Cationic antimicrobial peptide (CAMP) resistance PAO1	91.0
1.0702921471400434e-08	neg	1.9907433936804805e-06	Dipeptide transport system	91.0
4.210853674760344e-07	neg	0.00015664375670108478	Tyrosine metabolism PAO1	92.0
0.00015934255573429214	neg	0.029637715366578336	Valine, leucine and isoleucine degradation PAO1	92.0
4.437697799998149e-12	pos	1.6508235815993112e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	93.0
0.00018343974489433055	pos	0.022746528366896987	Styrene degradation PAO1	95.0
9.260004912099926e-05	pos	0.01722360913650586	Amino sugar and nucleotide sugar metabolism PAO1	95.0
0.0003425590038902767	neg	0.03185798736179573	Vanadium resistance, efflux pump MexGHI-OpmD	95.0
1.8237390375187494e-07	neg	6.784309219569747e-05	Biosynthesis of siderophore group nonribosomal peptides PAO1	95.0
2.305971131359532e-08	pos	1.8288341924565668e-06	Glycine, serine and threonine metabolism PAO1	96.0
9.474196036152461e-06	pos	0.0005874001542414526	Phenylalanine metabolism PAO1	96.0
2.443718753396003e-11	neg	4.545316881316565e-09	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	96.0
0.0010160625946212998	neg	0.047246910649890436	Cationic antimicrobial peptide (CAMP) resistance PAO1	96.0
3.1097626675756775e-18	neg	1.156831712338152e-15	Type VI secretion system	96.0
2.4581104737319447e-08	neg	1.8288341924565668e-06	Quorum sensing PAO1	96.0
0.0003024766051636719	neg	0.016074471017269422	Ribosome, bacteria	96.0
8.7134510854669e-09	neg	1.0804679345978956e-06	Biosynthesis of siderophore group nonribosomal peptides PAO1	96.0
7.518597071201184e-15	pos	2.79691811048684e-12	Starch and sucrose metabolism PAO1	98.0
2.7581795677787515e-08	pos	1.0260427992136955e-05	Branched-chain amino acid transport system	99.0
0.00017072777456403056	pos	0.018186125817453918	Chloroalkane and chloroalkene degradation PAO1	99.0
0.00019554973997262278	neg	0.018186125817453918	Oxidative phosphorylation PAO1	99.0
3.933280199492022e-05	neg	0.00731590117105516	Valine, leucine and isoleucine degradation PAO1	99.0
1.2596641038478194e-08	neg	4.685950466313888e-06	Cationic antimicrobial peptide (CAMP) resistance PAO1	100.0
1.3299932605577927e-05	neg	0.001649191643091663	Flagellar assembly PAO1	100.0
1.0661484392353209e-05	neg	0.001649191643091663	Valine, leucine and isoleucine degradation PAO1	100.0
5.254897810471159e-07	pos	0.00019548219854952708	Nitrogen metabolism PAO1	102.0
1.328811664627092e-06	neg	0.0002471589696206391	Pyocyanine biosynthesis, chorismate => pyocyanine	104.0
0.00015077193947887432	neg	0.018695720495380416	Fructose and mannose metabolism PAO1	104.0
7.036011657383862e-09	neg	2.6173963365467966e-06	Valine, leucine and isoleucine degradation PAO1	104.0
0.00010004595617526967	pos	0.012405698565733439	Vanadium resistance, efflux pump MexGHI-OpmD	105.0
9.397604307377444e-06	neg	0.0017479544011722045	Arginine biosynthesis PAO1	105.0
0.0002829972509452378	neg	0.026318744337907114	Quorum sensing PAO1	105.0
7.201330381292821e-12	neg	2.6788949018409293e-09	Type III secretion system	105.0
2.6034948800156804e-07	neg	9.68500095365833e-05	Type VI secretion system	106.0
7.460389192452223e-05	neg	0.013876323897961134	Glycine, serine and threonine metabolism PAO1	106.0
0.0003894646151108696	neg	0.03622020920531087	Macrolide resistance, MacAB-TolC transporter	106.0
0.0001451741486849675	neg	0.01800159443693597	Zinc transport system	106.0
4.1510638337293574e-05	pos	0.007720978730736604	Bacterial chemotaxis PAO1	107.0
6.264123637406714e-05	pos	0.007767513310384326	Flagellar assembly PAO1	107.0
0.000236308650190765	pos	0.021976704467741144	Tyrosine metabolism PAO1	107.0
3.1566638076841603e-06	pos	0.0011742789364585075	Valine, leucine and isoleucine degradation PAO1	107.0
7.4204490131180824e-09	pos	2.7604070328799266e-06	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	108.0
4.97763034453095e-06	pos	0.0006172261627218379	Cationic antimicrobial peptide (CAMP) resistance PAO1	108.0
8.952164130488356e-05	pos	0.006660410113083336	Ribosome, bacteria	108.0
2.8036742535130453e-05	pos	0.0026074170557671317	Aminoglycoside resistance, protease FtsH	108.0
1.1411732242005859e-07	neg	2.1225821970130894e-05	Pentose phosphate pathway PAO1	108.0
4.9183915386427574e-05	pos	0.009148208261875528	Arginine biosynthesis PAO1	109.0
4.399888719108511e-15	neg	1.6367586035083658e-12	Cationic antimicrobial peptide (CAMP) resistance PAO1	109.0
0.0005360878444595739	neg	0.039884935627792294	gamma-Hexachlorocyclohexane transport system	109.0
0.0003508634603710287	neg	0.032630301814505665	Glyoxylate and dicarboxylate metabolism PAO1	109.0
0.0001265230851888233	neg	0.01568886256341409	Fructose and mannose metabolism PAO1	109.0
0.00027791987046610594	pos	0.03446206393779714	Pyocyanine biosynthesis, chorismate => pyocyanine	110.0
0.00027791987046610594	pos	0.03446206393779714	Vanadium resistance, efflux pump MexGHI-OpmD	110.0
7.1929551564977764e-12	pos	2.6757793182171726e-09	Quorum sensing PAO1	110.0
5.324405906743568e-05	pos	0.009903394986543036	Nitrogen metabolism PAO1	111.0
1.6032801454860232e-24	neg	5.964202141208006e-22	Type III secretion system	111.0
0.00030219845290068836	neg	0.03747260815968536	Tyrosine metabolism PAO1	111.0
5.806215328682857e-16	neg	2.1599121022700225e-13	Cationic antimicrobial peptide (CAMP) resistance PAO1	112.0
0.0003658882918577302	neg	0.03402761114276891	gamma-Hexachlorocyclohexane transport system	112.0
2.5945407945221596e-05	neg	0.003217230585207478	Biosynthesis of siderophore group nonribosomal peptides PAO1	112.0
2.5945407945221596e-05	neg	0.003217230585207478	Zinc transport system	112.0
2.1681531444696177e-22	pos	8.065529697426977e-20	Type VI secretion system	113.0
6.614503919741913e-07	pos	0.00012302977290719956	Biosynthesis of siderophore group nonribosomal peptides PAO1	113.0
1.0877053898635915e-06	neg	0.00013487546834308535	Nitrogen metabolism PAO1	113.0
2.1033075854985897e-05	pos	0.0026081014060182514	RNA degradation PAO1	114.0
