p-value	side	q-value	pathway	feature
2.1186449434139897e-07	neg	3.9406795947500206e-05	Fructose and mannose metabolism PAO1	17.0
0.00012006594906711003	neg	0.014888177684321643	beta-Lactam resistance PAO1	17.0
4.656694447361458e-08	neg	1.7322903344184623e-05	Ribosome, bacteria	18.0
0.00017225371730134016	pos	0.02135946094536618	Pentose phosphate pathway PAO1	21.0
1.211353299273549e-07	neg	4.5062342732976016e-05	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	21.0
3.855004529918524e-06	neg	0.0007170308425648455	Cationic antimicrobial peptide (CAMP) resistance PAO1	21.0
0.0003441323366900406	neg	0.032004307312173776	Fructose and mannose metabolism PAO1	21.0
1.300577702140049e-09	neg	4.838149051960982e-07	Quorum sensing PAO1	22.0
0.00017201393986942512	neg	0.03199459281571307	Nitrogen metabolism PAO1	23.0
0.00012058785413810091	neg	0.03199459281571307	Type VI secretion system	23.0
0.00018975931479052994	pos	0.023530155034025713	Oxidative phosphorylation PAO1	24.0
8.8860856451785e-05	pos	0.023530155034025713	Glyoxylate and dicarboxylate metabolism PAO1	24.0
0.00013934972467269635	neg	0.023530155034025713	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	24.0
1.2284004105470697e-08	pos	2.2848247636175496e-06	Biotin metabolism PAO1	25.0
1.803326605895558e-07	neg	2.236124991310492e-05	Type VI secretion system	25.0
2.9932838313354683e-16	neg	1.1135015852567941e-13	Quorum sensing PAO1	25.0
8.675046114615337e-06	neg	0.000645423430927381	Cyanoamino acid metabolism PAO1	25.0
2.544382530406065e-06	neg	0.00023662757532776405	Biosynthesis of siderophore group nonribosomal peptides PAO1	25.0
9.64728863118399e-05	pos	0.01794395685400222	Oxidative phosphorylation PAO1	26.0
1.6521861015508435e-07	neg	6.146132297769137e-05	Nitrogen metabolism PAO1	26.0
1.3535945862574438e-05	pos	0.0025176859304388453	Type VI secretion system	27.0
4.5208368452491965e-12	pos	1.681751306432701e-09	Quorum sensing PAO1	27.0
4.326662780047386e-05	pos	0.004023796385444069	Styrene degradation PAO1	27.0
4.326662780047386e-05	pos	0.004023796385444069	Leucine degradation, leucine => acetoacetate + acetyl-CoA	27.0
0.00032759096038883855	neg	0.024372767452929586	Pentose phosphate pathway PAO1	27.0
0.00020015687725714632	pos	0.018614589584914607	Phenazine biosynthesis PAO1	29.0
1.6597106304873085e-11	pos	3.0870617727063936e-09	Type VI secretion system	29.0
3.614623462063733e-21	pos	1.3446399278877087e-18	Quorum sensing PAO1	29.0
2.778453136622065e-06	pos	0.00034452818894113604	Cyanoamino acid metabolism PAO1	29.0
1.6316460869385075e-05	pos	0.0018210820886108326	Citrate cycle (TCA cycle) PAO1	30.0
1.9581527834525082e-05	pos	0.0018210820886108326	RNA degradation PAO1	30.0
2.2685457516551075e-13	pos	4.2194950980784995e-11	Ribosome PAO1	30.0
5.17141651485424e-17	pos	1.923766943525777e-14	Ribosome, bacteria	30.0
0.00039661075483767347	neg	0.03688480019990363	Phenazine biosynthesis PAO1	31.0
0.00039661075483767347	neg	0.03688480019990363	Vanadium resistance, efflux pump MexGHI-OpmD	31.0
2.392965726935583e-10	neg	4.4509162521001843e-08	Type VI secretion system	31.0
3.981362903054992e-14	neg	1.4810669999364568e-11	Quorum sensing PAO1	31.0
4.648100971053724e-11	neg	1.7290935612319854e-08	Sulfur metabolism PAO1	33.0
2.2787878143473074e-06	neg	0.00042385453346859914	Aminobenzoate degradation PAO1	33.0
6.358212301636627e-12	pos	2.365254976208825e-09	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	35.0
6.72703005270917e-05	pos	0.00834151726535937	Arginine and proline metabolism PAO1	35.0
1.4504764252125376e-10	neg	2.6978861508953198e-08	Tyrosine metabolism PAO1	35.0
0.0004710298146048544	pos	0.029203848505500975	Oxidative phosphorylation PAO1	36.0
0.00032807277836695455	neg	0.024408614710501417	Phenazine biosynthesis PAO1	36.0
4.034058320211524e-12	neg	7.503348475593434e-10	Type VI secretion system	36.0
3.926409562269056e-16	neg	1.4606243571640887e-13	Quorum sensing PAO1	36.0
0.00011251440027936192	neg	0.010463839225980657	Aminobenzoate degradation PAO1	36.0
5.8552740325252565e-06	neg	0.0007260539800331318	Cyanoamino acid metabolism PAO1	36.0
2.1101052510895805e-05	pos	0.0019623978835133097	Arginine biosynthesis PAO1	38.0
8.532120538910293e-06	neg	0.0010579829468248764	Aminobenzoate degradation PAO1	38.0
4.6383420533769704e-08	neg	1.725463243856233e-05	Biosynthesis of siderophore group nonribosomal peptides PAO1	38.0
6.348799481059191e-07	neg	0.00011808767034770094	Tyrosine metabolism PAO1	38.0
5.635996342633482e-17	neg	2.0965906394596552e-14	Cationic antimicrobial peptide (CAMP) resistance PAO1	39.0
9.692039708509951e-06	pos	0.001201812923855234	Bacterial chemotaxis PAO1	40.0
7.98415781908232e-08	pos	1.4850533543493114e-05	Benzoate degradation PAO1	40.0
2.7231549219618864e-05	pos	0.0020260272619396433	Aminobenzoate degradation PAO1	40.0
0.0005758384601161499	pos	0.035701984527201296	Propanoate metabolism PAO1	40.0
1.1658225681104175e-11	pos	4.336859953370753e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	40.0
1.89582655052836e-05	neg	0.0017631186919913745	Fructose and mannose metabolism PAO1	40.0
1.5535910492682908e-33	neg	5.779358703278041e-31	Type III secretion system	41.0
0.00024846650954986815	neg	0.023107385388137735	Nitrogen metabolism PAO1	43.0
1.7497281196450558e-06	neg	0.00021696628683598692	Pentose phosphate pathway PAO1	43.0
2.2052380190057515e-15	neg	8.203485430701395e-13	Sulfur metabolism PAO1	43.0
4.0592162325292065e-11	neg	7.550142192504323e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	43.0
0.0003823834402906722	neg	0.03556165994703251	Citrate cycle (TCA cycle, Krebs cycle)	44.0
0.000663551948440518	neg	0.04936826496397454	Oxidative phosphorylation PAO1	44.0
1.1024401031696169e-18	neg	2.0505385918954873e-16	Ribosome PAO1	44.0
1.5784906167301834e-28	neg	5.871985094236282e-26	Ribosome, bacteria	44.0
2.051098326798259e-06	neg	0.0002543361925229841	Methane metabolism PAO1	44.0
1.188425484780649e-06	pos	0.00044209428033840134	Nitrogen metabolism PAO1	46.0
8.952164130488356e-05	pos	0.011100683521805562	Denitrification, nitrate => nitrogen	46.0
0.00016414036039145283	neg	0.015265053516405112	Quorum sensing PAO1	46.0
4.152319807037563e-06	neg	0.0007723314841089866	Aminobenzoate degradation PAO1	46.0
1.2678838999020297e-12	pos	4.71652810763555e-10	Quorum sensing PAO1	47.0
3.228253425637295e-06	pos	0.0004003034247790246	Cyanoamino acid metabolism PAO1	47.0
6.24933465994563e-05	pos	0.005811881233749435	Biosynthesis of siderophore group nonribosomal peptides PAO1	47.0
9.210265608652351e-11	neg	1.713109403209337e-08	Cationic antimicrobial peptide (CAMP) resistance PAO1	47.0
7.62008714739921e-10	pos	2.834672418832506e-07	Nitrogen metabolism PAO1	48.0
0.00018813561472279578	pos	0.013997289735376006	Aminobenzoate degradation PAO1	48.0
3.018858234599629e-06	pos	0.000374338421090354	Methane metabolism PAO1	48.0
0.0005679601516370221	neg	0.03521352940149537	Oxidative phosphorylation PAO1	48.0
0.00011482501861311513	neg	0.010678726731019706	Quorum sensing PAO1	48.0
4.7512922172218826e-07	neg	8.8374035240327e-05	Biosynthesis of siderophore group nonribosomal peptides PAO1	48.0
0.00021862584858293693	pos	0.04066440783642627	Vanadium resistance, efflux pump MexGHI-OpmD	49.0
1.435074999866947e-05	neg	0.005338478999505043	Aminobenzoate degradation PAO1	49.0
1.1933471822237182e-05	pos	0.0022196257589361156	Zinc transport system	50.0
4.287683836082978e-06	neg	0.0015950183870228677	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	50.0
1.5124369735534745e-06	pos	0.0002825696889790661	Benzoate degradation PAO1	51.0
2.2787878143473074e-06	pos	0.0002825696889790661	Aminobenzoate degradation PAO1	51.0
1.5335760005025565e-06	neg	0.0002825696889790661	Pentose phosphate pathway PAO1	51.0
5.972343599313368e-05	neg	0.005554279547361432	Amino sugar and nucleotide sugar metabolism PAO1	51.0
4.031382387219902e-05	neg	0.014996742480458033	Ribosome PAO1	52.0
4.907785164190247e-09	pos	1.8256960810787718e-06	Biosynthesis of siderophore group nonribosomal peptides PAO1	53.0
0.00025928264953825484	neg	0.048226572814115395	Nitrogen metabolism PAO1	53.0
3.866939151011279e-05	pos	0.014385013641761956	Bacterial chemotaxis PAO1	54.0
2.2515243519826275e-08	pos	4.187835294687687e-06	Spermidine/putrescine transport system	55.0
3.7879017668331195e-05	neg	0.0035227486431548007	Arginine biosynthesis PAO1	55.0
1.704596427107283e-08	neg	4.187835294687687e-06	Valine, leucine and isoleucine degradation PAO1	55.0
9.646606879109734e-07	neg	0.0001196179253009607	Tyrosine metabolism PAO1	55.0
1.8747914445395476e-06	pos	0.0006974224173687117	Nitrogen metabolism PAO1	56.0
0.00010738699062189622	pos	0.019973980255672694	Denitrification, nitrate => nitrogen	56.0
1.8089204183510737e-06	pos	0.00022430613187553313	Sulfur metabolism PAO1	57.0
5.773666758324982e-11	neg	2.1478040340968932e-08	Nitrogen metabolism PAO1	57.0
1.2728461932143773e-06	neg	0.00022430613187553313	Glycine, serine and threonine metabolism PAO1	57.0
8.208818974036888e-38	pos	3.0536806583417223e-35	Type III secretion system	58.0
2.1966230458151874e-09	neg	2.723812576810832e-07	Nitrogen metabolism PAO1	58.0
5.577081825381776e-12	neg	1.0373372195210102e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	58.0
6.546255742012582e-05	pos	0.024352071360286803	Amino sugar and nucleotide sugar metabolism PAO1	59.0
3.458366457282221e-05	pos	0.012865123221089863	Benzoate degradation PAO1	60.0
2.277601463452848e-06	neg	0.0004236338722022297	Denitrification, nitrate => nitrogen	61.0
8.80482441004076e-08	neg	3.2753946805351626e-05	Tyrosine metabolism PAO1	61.0
2.9077605646343235e-06	pos	0.00027042173251099204	Arginine biosynthesis PAO1	62.0
7.31689659329968e-07	pos	9.072951775691604e-05	Phenazine biosynthesis PAO1	62.0
6.332690884925177e-09	pos	2.0679500416491316e-06	Pyocyanine biosynthesis, chorismate => pyocyanine	62.0
1.1118010976608235e-08	neg	2.0679500416491316e-06	Geraniol degradation PAO1	62.0
8.015475248526363e-08	pos	2.9817567924518068e-05	Benzoate degradation PAO1	63.0
4.326662780047386e-05	pos	0.005365061847258759	Styrene degradation PAO1	63.0
9.380524951339771e-06	pos	0.0017447776409491972	Aminobenzoate degradation PAO1	63.0
3.945234805119429e-12	pos	1.4676273475044275e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	64.0
1.2205276248552615e-06	neg	0.00045403627644615725	Cationic antimicrobial peptide (CAMP) resistance PAO1	65.0
2.0348052749813837e-05	neg	0.0037847378114653735	Sulfur metabolism PAO1	65.0
1.1411732242005859e-07	pos	2.1225821970130894e-05	Pentose phosphate pathway PAO1	66.0
0.00019508961454177542	neg	0.010367619515648636	Degradation of aromatic compounds PAO1	66.0
0.0002611775614504674	neg	0.012144756607446733	Nitrogen metabolism PAO1	66.0
7.1177377939322155e-06	neg	0.000661949614835696	Glycine betaine/proline transport system	66.0
0.00019508961454177542	neg	0.010367619515648636	Methane metabolism PAO1	66.0
5.1849537604806996e-05	neg	0.0038576055977976404	Aminobenzoate degradation PAO1	66.0
1.0309761428009821e-07	neg	2.1225821970130894e-05	Histidine metabolism PAO1	66.0
5.201477527807887e-06	neg	0.000644983213448178	Glycine, serine and threonine metabolism PAO1	66.0
0.0001524076709007678	pos	0.009449275595847604	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	67.0
0.0008997847754825842	pos	0.04183999205994016	2-Oxocarboxylic acid metabolism PAO1	67.0
2.7453545275090356e-37	pos	1.0212718842333612e-34	Sulfur metabolism PAO1	67.0
9.865748687016518e-09	pos	9.175146278925361e-07	Putative polar amino acid transport system	67.0
4.326190178937268e-05	neg	0.0032186854931293275	Fructose and mannose metabolism PAO1	67.0
0.0003988213329448521	neg	0.02119450512221214	Histidine metabolism PAO1	67.0
7.652923515861702e-09	neg	9.175146278925361e-07	Tyrosine metabolism PAO1	67.0
3.715004942894231e-15	neg	6.909909193783269e-13	Valine, leucine and isoleucine degradation PAO1	67.0
1.8276395024051455e-14	neg	3.3994094744735703e-12	Phenazine biosynthesis PAO1	68.0
1.566238174651657e-26	neg	5.826406009704164e-24	Sulfur metabolism PAO1	68.0
4.430569821940024e-10	pos	8.240859868808444e-08	Oxidative phosphorylation PAO1	69.0
1.4359636303733847e-09	pos	1.780594901662997e-07	Ribosome PAO1	69.0
1.6780494493964892e-13	pos	6.24234395175494e-11	Ribosome, bacteria	69.0
2.0260812196125193e-06	pos	0.0007537022136958571	Amino sugar and nucleotide sugar metabolism PAO1	70.0
1.5805118032989546e-05	neg	0.002867221622996244	Dipeptide transport system	70.0
2.312275502416326e-05	neg	0.002867221622996244	Flagellar assembly PAO1	70.0
0.00018033931420847568	pos	0.016771556221388238	Nitrogen metabolism PAO1	73.0
9.628724292930132e-16	pos	3.5818854369700084e-13	Pentose phosphate pathway PAO1	73.0
7.913221692884253e-06	pos	0.001471859234876471	Glycolysis / Gluconeogenesis PAO1	73.0
0.00010375669982400124	neg	0.012865830778176154	Type VI secretion system	73.0
4.083443164294035e-05	pos	0.005063469523724604	Phenazine biosynthesis PAO1	74.0
1.2402591861006252e-05	neg	0.004613764172294326	Sulfur metabolism PAO1	74.0
8.235822896367379e-05	neg	0.007659315293621662	Aminobenzoate degradation PAO1	74.0
3.5291716964653647e-05	neg	0.005063469523724604	Putative polar amino acid transport system	74.0
6.987582433305817e-05	pos	0.012996903325948819	Iron complex transport system	75.0
1.1933471822237182e-05	pos	0.004439251517872231	Zinc transport system	75.0
0.00016410350860116753	neg	0.020348835066544772	Phenylalanine metabolism PAO1	75.0
3.3434795938679385e-05	neg	0.0031094360222971825	Oxidative phosphorylation PAO1	76.0
0.00030395285807531986	neg	0.018845077200669833	Nitrogen metabolism PAO1	76.0
0.0002839616067805872	neg	0.018845077200669833	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	76.0
1.8606797021948268e-05	neg	0.0023072428307215854	Vanadium resistance, efflux pump MexGHI-OpmD	76.0
2.5639773491020345e-08	neg	9.537995738659568e-06	Biosynthesis of siderophore group nonribosomal peptides PAO1	76.0
4.709657080202933e-06	neg	0.0008759962169177455	Denitrification, nitrate => nitrogen	76.0
1.3773027583997024e-05	neg	0.0012808915653117231	Glycine betaine/proline transport system	77.0
1.3614559152083688e-05	neg	0.0012808915653117231	Glycine, serine and threonine metabolism PAO1	77.0
1.2179611986881662e-10	neg	2.2654078295599888e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	77.0
6.617582470387051e-13	neg	2.4617406789839827e-10	Valine, leucine and isoleucine degradation PAO1	77.0
3.993860838066864e-05	neg	0.014857162317608733	Valine, leucine and isoleucine degradation PAO1	78.0
2.6566921357952133e-08	pos	2.470723686289548e-06	Flagellar assembly PAO1	80.0
2.1830778452924294e-08	neg	2.470723686289548e-06	Type VI secretion system	80.0
5.135557843326414e-19	neg	1.9104275177174259e-16	Quorum sensing PAO1	80.0
7.478442005550117e-11	neg	1.3909902130323217e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	80.0
0.00032197013399424895	pos	0.023954577969172122	Glycine betaine/proline transport system	83.0
3.903185288683815e-07	pos	7.259924636951896e-05	Glycine, serine and threonine metabolism PAO1	83.0
5.188469847798105e-12	pos	1.930110783380895e-09	Flagellar assembly PAO1	83.0
0.0008004047249492139	neg	0.04962509294685127	Oxidative phosphorylation PAO1	83.0
8.843125122287175e-06	neg	0.0010965475151636097	Histidine metabolism PAO1	83.0
5.0095088390563465e-05	neg	0.004658843220322402	Phenylalanine metabolism PAO1	83.0
0.00045080330184631205	pos	0.04192470707170702	Glutamate/aspartate transport system	84.0
1.6209432254136707e-05	pos	0.0030149543992694272	Aminobenzoate degradation PAO1	84.0
0.00027194309905823207	neg	0.033720944283220776	Vanadium resistance, efflux pump MexGHI-OpmD	84.0
1.8837080110420925e-07	neg	7.007393801076584e-05	Pentose phosphate pathway PAO1	84.0
4.567032934494418e-05	pos	0.004247340629079809	Cysteine biosynthesis, serine => cysteine	85.0
0.0005510759570706411	neg	0.041000051206055696	Cationic antimicrobial peptide (CAMP) resistance PAO1	85.0
2.120255554084186e-05	neg	0.0026291168870643906	Aminobenzoate degradation PAO1	85.0
6.950258599841764e-12	neg	2.5854961991411357e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	85.0
1.2218841758249555e-05	neg	0.002272704567034417	Flagellar assembly PAO1	85.0
1.0177667527195934e-05	neg	0.0037860923201168874	Vanadium resistance, efflux pump MexGHI-OpmD	87.0
9.050648806044878e-05	neg	0.008417103389621736	Benzoate degradation PAO1	87.0
0.00019008731673301178	neg	0.01178541363744673	Styrene degradation PAO1	87.0
4.9875735753395186e-05	neg	0.006184591233421004	Aminobenzoate degradation PAO1	87.0
0.00019008731673301178	neg	0.01178541363744673	Macrolide resistance, MacAB-TolC transporter	87.0
4.9875735753395186e-05	neg	0.006184591233421004	Zinc transport system	87.0
7.495220548765912e-10	pos	1.3941110220704596e-07	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	89.0
3.300842253558852e-05	pos	0.0025249756154591537	Cationic antimicrobial peptide (CAMP) resistance PAO1	89.0
3.393784429380583e-05	pos	0.0025249756154591537	Dipeptide transport system	89.0
0.0006888335507196665	pos	0.04270768014461932	gamma-Hexachlorocyclohexane transport system	89.0
1.702994535090916e-08	pos	2.111713223512736e-06	Propanoate metabolism PAO1	89.0
4.850808506891256e-10	pos	1.3941110220704596e-07	Valine, leucine and isoleucine degradation PAO1	89.0
0.0002216479550050691	pos	0.02748434642062857	Oxidative phosphorylation PAO1	90.0
8.597687852567854e-06	pos	0.0015991699405776207	Quorum sensing PAO1	90.0
9.907947935960225e-07	neg	0.0003685756632177203	Porphyrin and chlorophyll metabolism PAO1	90.0
7.374148602462011e-09	pos	1.371591640057934e-06	Ribosome PAO1	91.0
2.4827103894003354e-19	pos	9.235682648569247e-17	Ribosome, bacteria	91.0
4.653300287234597e-07	pos	8.655138534256349e-05	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	92.0
1.998887019840477e-14	neg	7.435859713806573e-12	Sulfur metabolism PAO1	92.0
5.0091694805227945e-05	neg	0.006211370155848266	Putative polar amino acid transport system	92.0
1.474256924336876e-11	pos	5.484235758533177e-09	Type VI secretion system	93.0
1.2853065387125504e-05	pos	0.0023906701620053433	Oxidative phosphorylation PAO1	94.0
2.8658272090326673e-13	pos	1.0660877217601522e-10	Peptidoglycan biosynthesis PAO1	94.0
9.296478135507192e-05	pos	0.008645724666021688	Sulfate-sulfur assimilation	94.0
3.134115925552319e-05	neg	0.003886303747684875	Aminobenzoate degradation PAO1	94.0
6.860415125335596e-09	pos	2.5520744266248412e-06	Degradation of aromatic compounds PAO1	95.0
1.522315391856137e-05	pos	0.0018876710859016099	Aminobenzoate degradation PAO1	95.0
7.958201059396442e-05	neg	0.007401126985238691	Pyocyanine biosynthesis, chorismate => pyocyanine	95.0
1.0558659487215436e-05	neg	0.0018876710859016099	Quorum sensing PAO1	95.0
3.2855684312646446e-07	pos	6.111157282152238e-05	Iron complex transport system	96.0
2.8306256165287114e-06	pos	0.00021633738600879365	Biosynthesis of siderophore group nonribosomal peptides PAO1	96.0
0.0002962399741293696	pos	0.01102012703761255	Macrolide resistance, MacAB-TolC transporter	96.0
9.666411305579135e-05	pos	0.004163170770831586	Zinc transport system	96.0
0.0004911470163415654	neg	0.016609699098096575	Citrate cycle (TCA cycle) PAO1	96.0
0.00010072187348786094	neg	0.004163170770831586	Oxidative phosphorylation PAO1	96.0
2.9077605646343235e-06	neg	0.00021633738600879365	Vanadium resistance, efflux pump MexGHI-OpmD	96.0
7.31689659329968e-07	neg	9.072951775691604e-05	NADH:quinone oxidoreductase, prokaryotes	96.0
5.7558579431624975e-09	neg	2.141179154856449e-06	Glyoxylate and dicarboxylate metabolism PAO1	96.0
0.0005416030855278497	neg	0.01678969565136334	Benzoate degradation PAO1	96.0
1.435074999866947e-05	neg	0.0008897464999175072	Aminobenzoate degradation PAO1	96.0
8.283025592433063e-05	neg	0.004163170770831586	Dissimilatory nitrate reduction, nitrate => ammonia	96.0
8.594075646012324e-12	pos	3.196996140316584e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	97.0
2.3494912303121596e-05	pos	0.002913369125587078	Zinc transport system	97.0
1.7572770949922457e-11	neg	3.2685353966855768e-09	Nitrogen metabolism PAO1	97.0
0.00035470839007595566	pos	0.0263903042216511	Ribosome, bacteria	98.0
5.154923273515676e-07	pos	9.588157288739156e-05	Iron complex transport system	98.0
2.7432506323811673e-10	pos	1.0204892352457942e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	98.0
0.00012635667702884528	pos	0.01413758871572503	Zinc transport system	98.0
0.00015201708296478527	neg	0.01413758871572503	Nitrogen metabolism PAO1	98.0
1.0999628556460503e-08	neg	4.091861823003307e-06	Type VI secretion system	99.0
7.001367400155871e-17	pos	2.604508672857984e-14	Cationic antimicrobial peptide (CAMP) resistance PAO1	101.0
2.9077605646343235e-06	pos	0.0005408434650219841	gamma-Hexachlorocyclohexane transport system	101.0
0.00014306279607482358	pos	0.026609680069917183	Spermidine/putrescine transport system	102.0
1.0844076265808578e-06	neg	0.00040339963708807905	Valine, leucine and isoleucine degradation PAO1	102.0
4.509812204504757e-05	neg	0.008388250700378847	Bacterial chemotaxis PAO1	103.0
2.7320872787374597e-12	neg	1.016336467690335e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	103.0
5.034597072986297e-13	pos	1.8728701111509026e-10	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	104.0
4.824558469300912e-07	neg	5.98245250193313e-05	Aminobenzoate degradation PAO1	104.0
2.5011884501800435e-11	neg	4.65221051733488e-09	Tyrosine metabolism PAO1	104.0
1.7563722895166529e-32	neg	6.533704917001948e-30	Type III secretion system	106.0
2.9687427094220672e-05	pos	0.005521861439525044	Putative polar amino acid transport system	107.0
9.667368087838718e-09	neg	3.5962609286760025e-06	Dipeptide transport system	107.0
1.8015429364875983e-05	pos	0.0062806832270052675	Arginine biosynthesis PAO1	108.0
3.3767114123684234e-05	pos	0.0062806832270052675	Bacterial chemotaxis PAO1	108.0
0.00013117842246131685	pos	0.01626612438520329	Glyoxylate and dicarboxylate metabolism PAO1	108.0
0.00031174886804219963	neg	0.028992644727924562	Bacterial chemotaxis PAO1	108.0
7.0292981707417e-05	pos	0.003735569885022732	Ribosome PAO1	109.0
2.9640019044934265e-07	pos	5.513043542357773e-05	Ribosome, bacteria	109.0
9.661228612806033e-10	pos	3.593977043963844e-07	Sulfur metabolism PAO1	109.0
3.595732040135825e-06	neg	0.0003344030797326317	Degradation of aromatic compounds PAO1	109.0
1.104097027582467e-05	neg	0.0008214481885213553	Glycine, serine and threonine metabolism PAO1	109.0
6.952159717251046e-05	neg	0.003735569885022732	Aminobenzoate degradation PAO1	109.0
3.595732040135825e-06	neg	0.0003344030797326317	Methane metabolism PAO1	109.0
0.0007618511529753997	pos	0.04723477148447478	Oxidative phosphorylation PAO1	110.0
0.0001754702127463645	pos	0.016318729785411896	Aminoacyl-tRNA biosynthesis, prokaryotes	110.0
0.00034793737530482025	pos	0.025886540722678625	RNA degradation PAO1	110.0
2.4652932922139485e-19	pos	4.5854455235179436e-17	Ribosome PAO1	110.0
9.49533448698719e-20	pos	3.532264429159234e-17	Ribosome, bacteria	110.0
3.4445664301162955e-06	neg	0.0004271262373344207	Methane metabolism PAO1	110.0
3.829459720903485e-08	neg	1.4245590161760962e-05	Quorum sensing PAO1	111.0
4.863232854557363e-06	neg	0.0007360617630840046	Citrate cycle (TCA cycle) PAO1	112.0
0.00029006830800167423	neg	0.0269763526441557	Citrate cycle (TCA cycle, Krebs cycle)	112.0
5.935981960354876e-06	neg	0.0007360617630840046	Ribosome PAO1	112.0
