p-value	side	q-value	pathway	feature
1.5857848573280908e-05	pos	0.001966373223086833	Glycine, serine and threonine metabolism PAO1	16.0
2.1235005386175885e-07	neg	7.899422003657428e-05	Fructose and mannose metabolism PAO1	16.0
7.764869854113887e-07	pos	9.62843861910122e-05	Type III secretion system	17.0
3.246851324785931e-16	pos	1.2078286928203663e-13	Bacterial secretion system PAO1	17.0
2.7614329422196744e-08	neg	5.136265272528594e-06	Type VI secretion system	17.0
1.147623848739643e-05	neg	0.001067290179327868	Bacterial secretion system PAO1	17.0
1.0617406940209463e-17	pos	3.94967538175792e-15	Cationic antimicrobial peptide (CAMP) resistance PAO1	18.0
1.7250299638701777e-06	pos	0.000320855573279853	gamma-Hexachlorocyclohexane transport system	18.0
5.188549254455518e-10	neg	1.9301403226574525e-07	Branched-chain amino acid transport system	19.0
1.59509795426097e-05	neg	0.005933764389850807	Amino sugar and nucleotide sugar metabolism PAO1	20.0
3.2864667543076165e-12	neg	1.2225656326024333e-09	Type VI secretion system	21.0
3.7299041055752286e-06	neg	0.0006937621636369924	Glycine, serine and threonine metabolism PAO1	21.0
0.00010598417505802253	neg	0.013142037707194795	Zinc transport system	21.0
4.743016384199046e-05	pos	0.005881340316406818	Citrate cycle (TCA cycle) PAO1	22.0
9.392741718818491e-11	pos	1.7470499597002394e-08	Ribosome PAO1	22.0
3.108759454503729e-22	pos	1.156458517075387e-19	Ribosome, bacteria	22.0
9.841377235263718e-05	pos	0.009152480828795257	Quorum sensing PAO1	23.0
1.3774612861634382e-13	pos	5.12415598452799e-11	Tyrosine metabolism PAO1	23.0
9.13131151110461e-05	neg	0.009152480828795257	Nitrogen metabolism PAO1	23.0
1.8408714531060813e-06	neg	0.0003424020902777311	Denitrification, nitrate => nitrogen	23.0
2.857514003330351e-15	pos	1.0629952092388904e-12	Cationic antimicrobial peptide (CAMP) resistance PAO1	25.0
2.056546935223607e-05	pos	0.0025501181996772726	Phospholipid transport system	25.0
3.850187563481892e-09	neg	7.161348868076318e-07	Tyrosine metabolism PAO1	25.0
0.00036757641944649494	pos	0.022789738005682687	Glyoxylate and dicarboxylate metabolism PAO1	26.0
2.277601463452848e-06	neg	0.00021181693610111484	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	26.0
7.976133135661836e-15	neg	2.9671215264662027e-12	Cationic antimicrobial peptide (CAMP) resistance PAO1	26.0
1.8106950789811475e-06	neg	0.00021181693610111484	Quorum sensing PAO1	26.0
3.173114514469204e-11	neg	5.901992996912719e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	26.0
5.76161173077284e-06	neg	0.0004286639127694993	Tyrosine metabolism PAO1	26.0
7.832494592404976e-05	pos	0.014568439941873254	Amino sugar and nucleotide sugar metabolism PAO1	27.0
6.645736865342135e-05	pos	0.014568439941873254	Flagellar assembly PAO1	27.0
4.2414895141214993e-07	pos	3.944585248132994e-05	Iron complex transport system	28.0
2.1616352323579373e-10	pos	8.041283064371526e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	28.0
0.00011251440027936192	pos	0.008371071380784526	Zinc transport system	28.0
9.777436825034367e-10	neg	1.8186032494563923e-07	Glyoxylate and dicarboxylate metabolism PAO1	28.0
1.3133764630572637e-08	neg	1.628586814191007e-06	Aminobenzoate degradation PAO1	28.0
4.641614391168146e-12	neg	1.72668055351455e-09	Pentose phosphate pathway PAO1	29.0
1.2447594766565498e-05	pos	0.002315252626581182	Dipeptide transport system	30.0
1.5988889145218901e-06	pos	0.000594786676202143	Tyrosine metabolism PAO1	30.0
0.00020680294286558228	neg	0.025643564915332203	Oxidative phosphorylation PAO1	30.0
5.743806452449528e-05	neg	0.02136696000311224	Spermidine/putrescine transport system	31.0
5.697139888084584e-13	neg	2.1193360383674652e-10	Nitrogen metabolism PAO1	33.0
2.4023471270206817e-11	pos	4.468365656258467e-09	Nitrogen metabolism PAO1	34.0
1.8049352911252003e-05	pos	0.0022381197609952484	Aminobenzoate degradation PAO1	34.0
3.882504637396402e-12	neg	1.4442917251114615e-09	Pyocyanine biosynthesis, chorismate => pyocyanine	34.0
0.0001309692517203525	pos	0.04872056163997113	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	35.0
0.0001464211425375514	pos	0.02723433251198456	Dipeptide transport system	36.0
9.152689825164347e-06	neg	0.0034048006149611366	Zinc transport system	36.0
8.033074757987574e-07	pos	7.470759524928443e-05	Citrate cycle (TCA cycle) PAO1	37.0
3.5593176936490806e-08	neg	4.41355394012486e-06	Oxidative phosphorylation PAO1	37.0
5.711654027662573e-09	neg	1.0623676491452385e-06	Ribosome PAO1	37.0
6.198619242648139e-14	neg	2.3058863582651075e-11	Ribosome, bacteria	37.0
8.960598496437759e-05	neg	0.006666685281349693	Purine metabolism PAO1	37.0
0.0002669187715044249	pos	0.016548963833274345	Citrate cycle (TCA cycle) PAO1	38.0
6.882366739812212e-07	pos	6.400601068025357e-05	Oxidative phosphorylation PAO1	38.0
2.616518225461802e-15	pos	4.866723899358951e-13	Ribosome PAO1	38.0
2.5772366318066925e-21	pos	9.587320270320895e-19	Ribosome, bacteria	38.0
5.172631389417714e-14	neg	6.414062922877966e-12	Starch and sucrose metabolism PAO1	38.0
0.00022794643234148328	neg	0.016548963833274345	Quorum sensing PAO1	38.0
3.106973354338353e-05	pos	0.005778970439069336	Bacterial chemotaxis PAO1	39.0
2.111359464737823e-05	neg	0.005778970439069336	Styrene degradation PAO1	39.0
0.00010738699062189622	neg	0.019973980255672694	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	40.0
3.6757330402098357e-07	neg	0.0001367372690958059	Aminobenzoate degradation PAO1	40.0
4.5014303607308504e-08	neg	1.6745320941918762e-05	Nitrogen metabolism PAO1	41.0
1.7156802868066167e-08	neg	6.382330666920614e-06	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	42.0
1.5347036888130971e-06	neg	0.000285454886119236	beta-Alanine metabolism PAO1	42.0
2.992879187173116e-05	neg	0.003711170192094664	Aminobenzoate degradation PAO1	42.0
5.370952700192951e-05	pos	0.009989972022358889	Iron complex transport system	43.0
9.152689825164347e-06	pos	0.0034048006149611366	Zinc transport system	43.0
9.647288631186664e-05	pos	0.035887913708014384	Cysteine biosynthesis, serine => cysteine	44.0
5.367655033236469e-11	neg	1.9967676723639662e-08	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	46.0
4.2590668149426466e-06	neg	0.0007921864275793322	Cationic antimicrobial peptide (CAMP) resistance PAO1	46.0
5.272837775626619e-06	pos	0.0003971215718723219	2-Oxocarboxylic acid metabolism PAO1	47.0
2.206322196315361e-36	pos	8.207518570293143e-34	Sulfur metabolism PAO1	47.0
5.337655535918306e-06	pos	0.0003971215718723219	Putative polar amino acid transport system	47.0
5.386386111367397e-09	neg	6.679118778095572e-07	Tyrosine metabolism PAO1	47.0
9.602902766661376e-16	neg	1.7861399145990157e-13	Valine, leucine and isoleucine degradation PAO1	47.0
1.1902787512353418e-37	pos	4.427836954595471e-35	Type III secretion system	48.0
2.788507057250051e-16	pos	5.1866231264850943e-14	Ribosome PAO1	49.0
4.201740866142131e-27	pos	1.5630476022048725e-24	Ribosome, bacteria	49.0
0.0002435649048848183	neg	0.0226515361542881	Arginine biosynthesis PAO1	49.0
1.3290275941771703e-06	neg	0.00016479942167796913	Quorum sensing PAO1	49.0
2.008149938967778e-06	neg	0.0007470317772960134	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	50.0
3.197099332258404e-10	neg	1.1893209516001263e-07	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	51.0
1.7059262225386083e-05	neg	0.003173022773921811	Cationic antimicrobial peptide (CAMP) resistance PAO1	51.0
7.832494592404976e-05	pos	0.029136879883746507	Amino sugar and nucleotide sugar metabolism PAO1	53.0
9.738045286528155e-05	pos	0.004528191058235592	Spermidine/putrescine transport system	54.0
6.59200051094594e-07	pos	0.0001226112095035945	Ribosome PAO1	54.0
6.14568016505228e-05	pos	0.0032659900305706396	Ribosome, bacteria	54.0
1.5601791961813503e-05	neg	0.0012871353315336092	Glycerophospholipid metabolism PAO1	54.0
5.949208699879895e-05	neg	0.0032659900305706396	Phosphonate transport system	54.0
1.7300206069000124e-05	neg	0.0012871353315336092	Phosphate transport system	54.0
6.981422509021531e-06	neg	0.0008656963911186698	Type II general secretion pathway	54.0
5.7236696126169496e-08	neg	2.129205095893505e-05	Phosphonate and phosphinate metabolism PAO1	54.0
0.00035501677802726007	pos	0.04402208047538025	Pentose phosphate pathway PAO1	55.0
6.185668277589736e-05	neg	0.011505342996316907	Nitrogen metabolism PAO1	55.0
1.5606856614882236e-08	neg	5.805750660736192e-06	Sulfur metabolism PAO1	55.0
7.970419201124311e-10	neg	2.964995942818243e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	56.0
0.0004560148964214426	pos	0.03392750829375533	Iron complex transport system	57.0
0.0002601844509623075	pos	0.024197153939494592	Macrolide resistance, MacAB-TolC transporter	57.0
2.0553867041457972e-08	pos	7.646038539422365e-06	Biosynthesis of siderophore group nonribosomal peptides PAO1	57.0
7.967577898083493e-05	pos	0.009879796593623532	Zinc transport system	57.0
5.054491679442352e-07	neg	9.401354523762773e-05	Glyoxylate and dicarboxylate metabolism PAO1	57.0
2.90813234352845e-05	pos	0.0027045630794814584	Arginine biosynthesis PAO1	58.0
2.1352016452758086e-08	pos	2.6476500401420026e-06	Tyrosine metabolism PAO1	58.0
6.365082515011361e-10	pos	1.183905347792113e-07	Valine, leucine and isoleucine degradation PAO1	58.0
0.0001707274013869813	neg	0.012702118663191408	Oxidative phosphorylation PAO1	58.0
6.557333139840235e-17	neg	2.4393279280205672e-14	Cationic antimicrobial peptide (CAMP) resistance PAO1	58.0
2.311070114869368e-05	pos	0.004298590413657024	Arginine biosynthesis PAO1	59.0
5.8552740325252565e-06	pos	0.002178161940099395	Cyanoamino acid metabolism PAO1	59.0
0.0002875751172103219	neg	0.03565931453407992	Oxidative phosphorylation PAO1	59.0
0.00010738699062189622	pos	0.007989592102269079	Phenazine biosynthesis PAO1	60.0
1.0841304263282322e-06	pos	0.0001344321728647008	Cyanoamino acid metabolism PAO1	60.0
0.00010738699062189622	pos	0.007989592102269079	Vanadium resistance, efflux pump MexGHI-OpmD	60.0
2.0668320328637347e-24	pos	7.688615162253092e-22	Quorum sensing PAO1	60.0
0.0008004047249492139	neg	0.04253579395444394	Oxidative phosphorylation PAO1	60.0
0.0006891258311137622	neg	0.04253579395444394	Nitrogen metabolism PAO1	60.0
3.463577376974078e-07	neg	6.442253921171784e-05	Glycine, serine and threonine metabolism PAO1	60.0
4.823931636297419e-10	neg	8.972512843513199e-08	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	61.0
2.6729422580161563e-06	neg	0.0003314448399940034	Leucine degradation, leucine => acetoacetate + acetyl-CoA	61.0
4.396796697401312e-11	neg	1.635608371433288e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	61.0
1.9467839066324347e-16	pos	7.242036132672656e-14	Starch and sucrose metabolism PAO1	62.0
5.344889741531311e-10	pos	9.941494919248238e-08	Pentose phosphate pathway PAO1	62.0
6.14568016505228e-05	neg	0.007620643404664827	Synthesis and degradation of ketone bodies PAO1	62.0
3.051010928077269e-06	neg	0.0005674880326223719	Nitrogen metabolism PAO1	64.0
0.00010738699062189622	neg	0.01331598683711513	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	64.0
2.0351835666167296e-10	neg	7.570882867814234e-08	Fructose and mannose metabolism PAO1	64.0
0.00029006830800167423	neg	0.021581082115324564	Phenazine biosynthesis PAO1	65.0
5.222900995593004e-14	neg	1.9429191703605974e-11	Cationic antimicrobial peptide (CAMP) resistance PAO1	65.0
1.9754967657861078e-07	neg	2.449615989574774e-05	Quorum sensing PAO1	65.0
2.705596208809994e-08	neg	5.0324089483865885e-06	Type III secretion system	65.0
1.432916583683793e-05	neg	0.0013326124228259272	Sulfur metabolism PAO1	65.0
1.0959734176828498e-35	neg	4.077021113780201e-33	Type III secretion system	66.0
8.532120538910293e-06	pos	0.003173948840474629	Aminobenzoate degradation PAO1	67.0
1.3572689219441302e-09	neg	2.524520194816082e-07	Ribosome PAO1	68.0
1.6061073781597361e-10	neg	5.974719446754218e-08	Ribosome, bacteria	68.0
0.00012687646260409202	neg	0.01573268136290741	Valine, leucine and isoleucine biosynthesis PAO1	68.0
3.473754385849395e-05	pos	0.012922366315359748	Starch and sucrose metabolism PAO1	69.0
6.484480884495996e-09	pos	2.4122268890325104e-06	Pentose phosphate pathway PAO1	72.0
0.00012864049821370533	pos	0.015951421778499463	Glycolysis / Gluconeogenesis PAO1	72.0
9.024012501559666e-07	pos	0.00016784663252900978	Tyrosine metabolism PAO1	72.0
1.025072978259423e-06	pos	0.00019066357395625268	Nitrogen metabolism PAO1	74.0
3.181758394439468e-07	neg	0.0001183614122731482	Aminobenzoate degradation PAO1	74.0
2.0635012908434895e-07	neg	7.67622480193778e-05	Nitrogen metabolism PAO1	75.0
3.743032177598688e-05	neg	0.0069620398503335585	Aminobenzoate degradation PAO1	75.0
2.5011884501800435e-11	neg	9.30442103466976e-09	Tyrosine metabolism PAO1	76.0
2.799967688100784e-07	pos	0.00010415879799734915	Starch and sucrose metabolism PAO1	78.0
5.8552740325252565e-06	neg	0.0007260539800331318	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	79.0
0.00012099023712312627	neg	0.011252092052450743	Cationic antimicrobial peptide (CAMP) resistance PAO1	79.0
0.00032807277836695455	neg	0.024408614710501417	Vanadium resistance, efflux pump MexGHI-OpmD	79.0
3.9072635727163916e-08	neg	7.267510245252488e-06	Quorum sensing PAO1	79.0
2.1616352323579373e-10	neg	8.041283064371526e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	79.0
1.7071810334825225e-05	neg	0.006350713444554983	Type III secretion system	80.0
0.00013934972467269635	neg	0.012959524394560759	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	81.0
1.8263693375683413e-08	neg	3.3970469678771145e-06	Vanadium resistance, efflux pump MexGHI-OpmD	81.0
3.134115925552319e-05	neg	0.003886303747684875	Aminobenzoate degradation PAO1	81.0
4.307444499042804e-10	neg	1.6023693536439229e-07	Valine, leucine and isoleucine degradation PAO1	81.0
1.1439704822875694e-10	neg	2.127785097054879e-08	Pyocyanine biosynthesis, chorismate => pyocyanine	82.0
0.00012996972800692714	neg	0.016116246272858965	Fructose and mannose metabolism PAO1	82.0
8.097278112997847e-12	neg	3.0121874580351987e-09	Valine, leucine and isoleucine degradation PAO1	82.0
6.676224095524829e-10	pos	2.483555363535236e-07	Tyrosine metabolism PAO1	83.0
0.0005531761797613128	pos	0.04481040156628406	Vanadium resistance, efflux pump MexGHI-OpmD	84.0
1.0398643315777118e-08	pos	3.868295313469088e-06	Quorum sensing PAO1	84.0
8.051989486680186e-06	pos	0.0009984466963483432	Bacterial chemotaxis PAO1	84.0
0.0006022903436328503	pos	0.04481040156628406	Flagellar assembly PAO1	84.0
2.2707563577234135e-06	pos	0.0004223606825365549	Valine, leucine and isoleucine degradation PAO1	84.0
0.00010074638175034518	neg	0.024360280819985564	Type VI secretion system	85.0
0.0001309692517203525	neg	0.024360280819985564	Cysteine biosynthesis, serine => cysteine	85.0
0.0004933811031119178	pos	0.045884442589408346	Glycerophospholipid metabolism PAO1	86.0
0.0001005669454203538	pos	0.012470301232123872	Phosphonate transport system	86.0
2.9977316558959384e-06	pos	0.0005575780879966445	Tetrahydrofolate biosynthesis, GTP => THF	86.0
0.000625463428911254	pos	0.0465344791109973	Type II general secretion pathway	86.0
1.6085853088775987e-09	pos	5.983937349024667e-07	Phosphonate and phosphinate metabolism PAO1	86.0
2.0583131761843433e-05	pos	0.004793110809487905	Oxidative phosphorylation PAO1	87.0
3.8654119431354075e-05	pos	0.004793110809487905	Pyocyanine biosynthesis, chorismate => pyocyanine	87.0
0.0002897328413424424	pos	0.02694515424484714	Pyruvate metabolism PAO1	87.0
3.3002697916407677e-05	neg	0.004793110809487905	Sulfur metabolism PAO1	87.0
8.086863235455983e-07	pos	0.00015041565617948126	Glycolysis / Gluconeogenesis PAO1	88.0
0.0006297866881293683	pos	0.03346866399773214	Oxidative phosphorylation PAO1	88.0
0.00022590853483959105	pos	0.014006329160054646	Glycine betaine/proline transport system	88.0
0.0007908637583638215	pos	0.036608779152242636	Quorum sensing PAO1	88.0
6.20324058879199e-05	pos	0.005769013747576551	Glycine, serine and threonine metabolism PAO1	88.0
3.906567890705579e-05	pos	0.004844144184474918	Aminobenzoate degradation PAO1	88.0
0.0001614377929191841	pos	0.012010971793187296	Degradation of aromatic compounds PAO1	88.0
0.0008856962698123217	neg	0.036608779152242636	Nitrogen metabolism PAO1	88.0
7.949464026274025e-08	neg	2.957200617773937e-05	Styrene degradation PAO1	88.0
1.4168055637232624e-11	pos	5.270516697050536e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	89.0
5.272837775626619e-06	neg	0.0006538318841777008	Vanadium resistance, efflux pump MexGHI-OpmD	89.0
2.7397180902070493e-07	neg	5.0958756477851113e-05	Valine, leucine and isoleucine degradation PAO1	89.0
1.111673904684553e-09	neg	4.1354269254265373e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	90.0
2.043434791582055e-06	pos	0.0003800788712342622	Nitrogen metabolism PAO1	91.0
0.00011115495520512027	pos	0.013783214445434913	Denitrification, nitrate => nitrogen	91.0
1.364263038753672e-06	neg	0.0003800788712342622	Styrene degradation PAO1	91.0
1.409777867076871e-07	neg	5.24437366552596e-05	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	92.0
0.00012687646260409202	pos	0.023599022044361113	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	93.0
0.00010701378468590322	neg	0.023599022044361113	Dipeptide transport system	93.0
8.860200770422723e-05	neg	0.010986648955324177	Iron(III) transport system	94.0
8.863226568976395e-07	neg	0.00016485601418296094	Iron complex transport system	94.0
5.32117939271327e-10	neg	1.9794787340893365e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	94.0
5.53333614861593e-05	pos	0.005171363549133408	Citrate cycle (TCA cycle) PAO1	95.0
2.242731789683252e-05	pos	0.004171481128810849	Arginine biosynthesis PAO1	95.0
1.0434765332396863e-06	pos	0.00038817327036516327	Bacterial chemotaxis PAO1	95.0
5.5606059668101165e-05	neg	0.005171363549133408	Nitrogen metabolism PAO1	95.0
2.7320872787374597e-12	pos	5.081682338451675e-10	Biosynthesis of siderophore group nonribosomal peptides PAO1	96.0
1.3584926136027568e-07	pos	1.6845308408674184e-05	Valine, leucine and isoleucine degradation PAO1	96.0
7.851773786433067e-07	neg	7.302149621382752e-05	Quorum sensing PAO1	96.0
6.866516312086232e-17	neg	2.5543440680960782e-14	Type III secretion system	96.0
1.218921082827211e-05	neg	0.000906877285623445	Tyrosine metabolism PAO1	96.0
4.7803118696025024e-05	pos	0.004445690038730327	Quorum sensing PAO1	97.0
2.778453136622065e-06	neg	0.0008627536943659039	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	97.0
4.638460722397333e-06	neg	0.0008627536943659039	Amino sugar and nucleotide sugar metabolism PAO1	97.0
4.611862543525599e-05	neg	0.004445690038730327	Valine, leucine and isoleucine degradation PAO1	97.0
5.9077362074113005e-05	pos	0.007325592897190013	Starch and sucrose metabolism PAO1	98.0
9.620673749247143e-06	pos	0.0030571185751271427	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	98.0
0.00045611860928997816	pos	0.033935224531174375	Vanadium resistance, efflux pump MexGHI-OpmD	98.0
8.918197426072358e-05	pos	0.008293923606247292	Quorum sensing PAO1	98.0
1.6436121371651305e-05	neg	0.0030571185751271427	Denitrification, nitrate => nitrogen	98.0
1.0869797824539456e-06	pos	0.0004043564790728677	Arginine biosynthesis PAO1	99.0
4.326662780047386e-05	pos	0.005365061847258759	Ribosome, bacteria	99.0
1.2097895748449889e-05	pos	0.002250208609211679	Purine metabolism PAO1	99.0
1.8281949615090857e-07	pos	3.400442628406899e-05	Spermidine/putrescine transport system	103.0
5.267558242109034e-14	neg	1.9595316660645603e-11	Valine, leucine and isoleucine degradation PAO1	103.0
0.00016605030128830387	neg	0.020590237359749682	Pyocyanine biosynthesis, chorismate => pyocyanine	104.0
1.430466224910758e-06	neg	0.000266066717833401	Quorum sensing PAO1	104.0
8.480719122445451e-09	neg	3.1548275135497075e-06	Sulfur metabolism PAO1	104.0
5.469311053119644e-10	pos	2.0345837117605073e-07	Starch and sucrose metabolism PAO1	105.0
2.4469145060238932e-37	pos	9.102521962408882e-35	Type III secretion system	106.0
0.00041681821138384414	pos	0.0387640936586975	Glycerolipid metabolism PAO1	107.0
3.585228095179711e-11	pos	1.3337048514068525e-08	Pentose phosphate pathway PAO1	107.0
0.00036787588170672573	neg	0.0387640936586975	NitT/TauT family transport system	107.0
2.0602415256122137e-09	neg	3.8320492376387174e-07	Sulfur metabolism PAO1	107.0
6.610748528324391e-12	neg	2.4591984525366733e-09	Nitrogen metabolism PAO1	108.0
0.0003485204221099136	pos	0.03241239925622196	Glycerolipid metabolism PAO1	110.0
0.00011746963878151668	pos	0.014566235208908068	Alanine, aspartate and glutamate metabolism PAO1	110.0
7.402173490015106e-05	pos	0.013768042691428095	Flagellar assembly PAO1	110.0
2.6429220233008056e-06	neg	0.0009831669926678996	Tyrosine metabolism PAO1	110.0
3.733486846464186e-08	neg	1.3888571068846772e-05	beta-Lactam resistance PAO1	112.0
0.00010738699062189622	pos	0.01331598683711513	Degradation of aromatic compounds PAO1	113.0
3.425263787654963e-29	pos	1.2741981290076463e-26	Type III secretion system	113.0
2.120255554084186e-05	pos	0.0039436753305965855	Aminobenzoate degradation PAO1	113.0
0.00021574845484290274	neg	0.020064606300389955	Phenazine biosynthesis PAO1	114.0
9.761744993935322e-10	neg	1.81568456887197e-07	Type VI secretion system	114.0
1.051678782598012e-12	neg	3.912245071264605e-10	Quorum sensing PAO1	114.0
3.1115695668793124e-06	neg	0.00038583462629303473	Cyanoamino acid metabolism PAO1	114.0
2.7117544915173448e-08	pos	3.3625755694815077e-06	Pentose phosphate pathway PAO1	115.0
1.606228592346549e-08	neg	2.987585181764581e-06	Tyrosine metabolism PAO1	115.0
1.3828624272697272e-11	neg	5.144248229443385e-09	Valine, leucine and isoleucine degradation PAO1	115.0
1.6923528174615525e-07	neg	6.295552480956975e-05	Quorum sensing PAO1	116.0
8.675046114615337e-06	neg	0.0016135585773184526	Cyanoamino acid metabolism PAO1	116.0
2.0363934831206323e-05	neg	0.002525127919069584	Tyrosine metabolism PAO1	116.0
3.6561903156692314e-05	pos	0.004533675991429847	Bacterial secretion system PAO1	117.0
2.4807898571741797e-09	neg	4.614269134343974e-07	Type VI secretion system	117.0
2.3501601992772598e-09	neg	4.614269134343974e-07	Bacterial secretion system PAO1	117.0
0.00011115495520512027	neg	0.04134964333630474	Styrene degradation PAO1	118.0
6.046829347823047e-05	pos	0.007498068391300579	Citrate cycle (TCA cycle) PAO1	119.0
5.804661842073107e-09	pos	1.0796671026255979e-06	Bacterial chemotaxis PAO1	119.0
2.136310424106064e-12	pos	7.947074777674558e-10	Flagellar assembly PAO1	119.0
2.2802682219168523e-05	pos	0.00848259778553069	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	120.0
0.000102814713497224	neg	0.01912353671048366	Biosynthesis of siderophore group nonribosomal peptides PAO1	120.0
0.00016024424667738157	pos	0.03038638809454333	beta-Lactam resistance PAO1	121.0
0.0001633676779276523	neg	0.03038638809454333	Flagellar assembly PAO1	121.0
3.241613074606756e-05	neg	0.012058800637537132	Arginine biosynthesis PAO1	122.0
0.0003865668900691515	pos	0.035950720776431085	Glycerophospholipid metabolism PAO1	123.0
8.308913675105563e-05	pos	0.010303052957130899	Phosphonate transport system	123.0
1.6087008821509204e-07	pos	2.9921836408007118e-05	Type II general secretion pathway	123.0
1.0869788216099456e-09	pos	4.043561216388997e-07	Phosphonate and phosphinate metabolism PAO1	123.0
7.987143387247755e-05	pos	0.009904057800187216	Histidine metabolism PAO1	124.0
8.654905861347675e-09	neg	3.219624980421335e-06	Nitrogen metabolism PAO1	124.0
6.773716549991857e-05	neg	0.009904057800187216	Aminobenzoate degradation PAO1	124.0
7.082763358466811e-10	pos	6.586969923374134e-08	Citrate cycle (TCA cycle) PAO1	125.0
8.63233852770027e-11	pos	1.0704099774348335e-08	Oxidative phosphorylation PAO1	125.0
