p-value	side	q-value	pathway	feature
3.899956100950573e-06	neg	0.0007253918347768065	Glycine, serine and threonine metabolism PAO1	27.0
3.193340723410753e-05	neg	0.002996701211982362	Valine, leucine and isoleucine degradation PAO1	27.0
4.074751613946888e-05	neg	0.0030316152007764845	Aminobenzoate degradation PAO1	27.0
1.4221489776420265e-05	pos	0.002645197098414169	Arginine biosynthesis PAO1	29.0
3.595732040135825e-06	pos	0.0013376123189305267	Cyanoamino acid metabolism PAO1	29.0
1.4168055637232624e-11	pos	5.270516697050536e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	31.0
1.4932473492877877e-10	neg	2.777440069675285e-08	Type VI secretion system	31.0
1.2494452609045799e-06	neg	0.0001549312123521679	Cationic antimicrobial peptide (CAMP) resistance PAO1	31.0
0.0001353019633126372	pos	0.02516616517615052	Type VI secretion system	32.0
1.8192822704491697e-15	pos	6.767730046070911e-13	Cationic antimicrobial peptide (CAMP) resistance PAO1	32.0
2.749818115198715e-20	pos	5.11466169426961e-18	Ribosome PAO1	33.0
1.346785572072569e-28	pos	5.010042328109956e-26	Ribosome, bacteria	33.0
6.970875080190813e-05	pos	0.006482913824577456	Citrate cycle (TCA cycle) PAO1	33.0
2.1817726891304086e-10	pos	2.7053981345217068e-08	Oxidative phosphorylation PAO1	33.0
0.0003823834402906722	pos	0.047415546596043356	Cytochrome c oxidase, cbb3-type	34.0
8.418241985356317e-05	pos	0.01565793009276275	Nitrogen metabolism PAO1	34.0
7.376064198884831e-06	pos	0.002743895881985157	Cyanoamino acid metabolism PAO1	34.0
1.2056543421752622e-23	neg	2.2425170764459875e-21	Ribosome PAO1	36.0
9.757086197119693e-29	neg	3.629636065328525e-26	Ribosome, bacteria	36.0
7.866790134345167e-06	neg	0.0007316114824941004	Oxidative phosphorylation PAO1	36.0
1.8331320056800686e-06	neg	0.0002273083687043285	Methane metabolism PAO1	36.0
3.7653100813025614e-10	pos	1.4006953502445526e-07	Type VI secretion system	37.0
5.870255567829968e-09	pos	1.091867535616374e-06	Bacterial chemotaxis PAO1	37.0
8.986815763421445e-08	pos	3.3430954639927774e-05	Spermidine/putrescine transport system	38.0
6.441558084085631e-07	neg	0.00011981298036399272	Glutamate/aspartate transport system	38.0
0.00011115495520512027	neg	0.008269928667260947	Cytochrome c oxidase, cbb3-type	39.0
6.0295913093287034e-05	neg	0.008269928667260947	Type VI secretion system	39.0
0.00011115495520512027	neg	0.008269928667260947	Vanadium resistance, efflux pump MexGHI-OpmD	39.0
0.00011115495520512027	neg	0.008269928667260947	Phenazine biosynthesis PAO1	39.0
6.243961794146414e-11	neg	2.322753787422466e-08	Quorum sensing PAO1	39.0
4.429013412737478e-05	pos	0.0032951859790766834	Cysteine and methionine metabolism PAO1	41.0
1.7589906636738638e-06	pos	0.00016358613172166931	Nitrogen metabolism PAO1	41.0
5.93868216443179e-11	pos	7.363965883895419e-09	Phospholipid transport system	41.0
8.656905528534963e-17	pos	3.220368856615006e-14	Cationic antimicrobial peptide (CAMP) resistance PAO1	41.0
7.995959092045861e-13	neg	1.48724839112053e-10	Tyrosine metabolism PAO1	41.0
7.418800362958691e-11	neg	2.7597937350206328e-08	Nitrogen metabolism PAO1	42.0
1.8606797021948268e-05	pos	0.0017304321230411888	Arginine biosynthesis PAO1	44.0
5.462480266235348e-20	pos	1.0160213295197746e-17	Type VI secretion system	44.0
3.668774105408771e-29	neg	1.364783967212063e-26	Valine, leucine and isoleucine degradation PAO1	44.0
2.482495705910158e-06	neg	0.0003078294675328596	Tyrosine metabolism PAO1	44.0
2.3302045181150133e-06	pos	0.0008668360807387849	Quorum sensing PAO1	45.0
1.7651871111730988e-05	pos	0.0032832480267819637	Oxidative phosphorylation PAO1	45.0
8.61434661613032e-05	neg	0.010681789804001597	Synthesis and degradation of ketone bodies PAO1	45.0
0.0005106694823285519	neg	0.04749226185655533	Type III secretion system	45.0
9.64728863118399e-05	pos	0.011962637902668148	Oxidative phosphorylation PAO1	46.0
1.8042030450025456e-11	neg	6.711635327409469e-09	Nitrogen metabolism PAO1	46.0
9.1397085753423e-06	neg	0.0016999857950136675	Cyanoamino acid metabolism PAO1	46.0
2.6333489743027624e-06	pos	0.00032653527281354257	Tyrosine metabolism PAO1	47.0
1.4258905755174154e-12	pos	5.304312940924785e-10	Quorum sensing PAO1	47.0
1.0850895630342964e-07	pos	2.018266587243791e-05	Cyanoamino acid metabolism PAO1	47.0
6.332690884925177e-09	neg	2.355761009192166e-06	Denitrification, nitrate => nitrogen	48.0
1.1012946898425784e-16	pos	4.0968162462143916e-14	Quorum sensing PAO1	50.0
0.00010881632805983777	neg	0.020239837019129823	Oxidative phosphorylation PAO1	50.0
0.00010168182295442726	pos	0.009456409534761736	Nucleotide excision repair PAO1	51.0
0.00029006830800167423	neg	0.021581082115324564	Cytochrome c oxidase, cbb3-type	51.0
0.0004655878537630456	neg	0.02886644693330883	Type VI secretion system	51.0
2.2532213639709267e-15	neg	8.381983473971847e-13	Quorum sensing PAO1	51.0
4.863232854557363e-06	neg	0.0006030408739651131	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	51.0
4.863232854557363e-06	neg	0.0006030408739651131	Cyanoamino acid metabolism PAO1	51.0
3.891647169208841e-05	pos	0.014476927469456887	Putative polar amino acid transport system	52.0
0.00010948206096129715	neg	0.02036366333880127	Flagellar assembly PAO1	52.0
6.473301456660387e-07	neg	0.0001204034070938832	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	53.0
3.056365303540755e-39	neg	1.1369678929171608e-36	Type III secretion system	53.0
1.1119479157781166e-19	neg	2.0682231233472966e-17	Ribosome PAO1	54.0
7.0993734548541e-25	neg	2.640966925205725e-22	Ribosome, bacteria	54.0
7.793505007648284e-06	neg	0.0009663946209483872	Citrate cycle (TCA cycle, Krebs cycle)	54.0
6.275539020834917e-16	pos	2.334500515750589e-13	Starch and sucrose metabolism PAO1	56.0
4.263782354274436e-06	pos	0.00158612703579009	Flagellar assembly PAO1	59.0
4.8946233104595715e-12	pos	1.8207998714909604e-09	Fructose and mannose metabolism PAO1	60.0
2.5945407945221596e-05	pos	0.0048258458778112166	Aminobenzoate degradation PAO1	60.0
1.694569395523864e-06	neg	0.00015759495378371934	Type III secretion system	61.0
3.454935212789875e-07	neg	4.284119663859446e-05	Denitrification, nitrate => nitrogen	61.0
0.0005963778426551741	neg	0.036975426244620795	Vanadium resistance, efflux pump MexGHI-OpmD	61.0
0.0005963778426551741	neg	0.036975426244620795	Phenazine biosynthesis PAO1	61.0
1.5093168595794285e-12	neg	2.8073293588177367e-10	Quorum sensing PAO1	61.0
1.9392532547997752e-13	neg	7.214022107855163e-11	Sulfur metabolism PAO1	61.0
5.1849537604806996e-05	pos	0.006429342662996068	Aminobenzoate degradation PAO1	62.0
7.38137201743735e-13	pos	2.7458703904866943e-10	Type VI secretion system	62.0
4.033516105213924e-07	neg	7.502339955697898e-05	Denitrification, nitrate => nitrogen	62.0
1.0688805100348686e-08	pos	3.976235497329711e-06	Propanoate metabolism PAO1	63.0
0.00026086100365090687	pos	0.048520146679068676	Bacterial chemotaxis PAO1	63.0
5.356703537274163e-06	pos	0.0009963468579329941	Spermidine/putrescine transport system	64.0
4.5342354609097075e-06	pos	0.0009963468579329941	Methane metabolism PAO1	64.0
0.0002395599474932731	pos	0.014852716744582934	Glycine, serine and threonine metabolism PAO1	65.0
7.31689659329968e-07	pos	6.804713831768702e-05	Methane metabolism PAO1	65.0
7.31689659329968e-07	pos	6.804713831768702e-05	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	65.0
2.118394883190955e-06	neg	0.00015760857930940706	Putative polar amino acid transport system	65.0
1.9296096286004317e-12	neg	3.5890739091968025e-10	Nitrogen metabolism PAO1	65.0
0.0002839616067805872	neg	0.015090531103196919	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	65.0
3.561128885251219e-22	neg	1.3247399453134532e-19	Sulfur metabolism PAO1	65.0
2.6094751303198017e-10	pos	9.707247484789661e-08	Quorum sensing PAO1	66.0
2.670153133859357e-09	pos	4.966484828978404e-07	Oxidative phosphorylation PAO1	66.0
5.8107110667661936e-08	neg	7.20528172279008e-06	Type VI secretion system	67.0
1.4983561490693042e-18	neg	5.573884874537811e-16	Quorum sensing PAO1	67.0
1.664779215892008e-08	neg	3.096489341559135e-06	Cationic antimicrobial peptide (CAMP) resistance PAO1	67.0
6.213687776334397e-06	neg	0.0005778729631990988	Cyanoamino acid metabolism PAO1	67.0
9.907947935970155e-07	pos	0.0003471610879573423	Spermidine/putrescine transport system	68.0
1.866457462136249e-06	neg	0.0003471610879573423	Valine, leucine and isoleucine degradation PAO1	68.0
1.0179865048042275e-08	pos	3.786909797871726e-06	Pentose phosphate pathway PAO1	69.0
2.011408376667276e-05	pos	0.0018706097903005666	Zinc transport system	69.0
2.889181361581719e-08	neg	5.373877332541997e-06	Fructose and mannose metabolism PAO1	69.0
1.4990555406175144e-06	neg	0.00018588288703657178	Sulfur metabolism PAO1	69.0
3.1962888801988386e-26	pos	1.189019463433968e-23	Valine, leucine and isoleucine degradation PAO1	70.0
2.9034074753215608e-05	pos	0.0036002252693987354	Tyrosine metabolism PAO1	70.0
0.00039661075483767347	pos	0.029507840159922905	Vanadium resistance, efflux pump MexGHI-OpmD	70.0
0.00039661075483767347	pos	0.029507840159922905	Phenazine biosynthesis PAO1	70.0
1.1474568098442356e-09	pos	2.134269666310278e-07	Quorum sensing PAO1	70.0
1.8389030938060703e-05	neg	0.0034203597544792907	Ribosome PAO1	71.0
5.406376668949229e-12	neg	2.011172120849113e-09	Ribosome, bacteria	71.0
3.630320819342008e-13	pos	1.3349335253770844e-10	Type VI secretion system	72.0
7.177061964392927e-13	pos	1.3349335253770844e-10	Quorum sensing PAO1	72.0
2.8269161587161152e-05	pos	0.003505376036807983	Cyanoamino acid metabolism PAO1	72.0
0.0002989401097894578	neg	0.027801430210419573	Cyanoamino acid metabolism PAO1	72.0
4.539750559557189e-06	pos	0.0008443936040776371	Zinc transport system	73.0
2.4159982541477607e-06	neg	0.0008443936040776371	Vanadium resistance, efflux pump MexGHI-OpmD	73.0
4.4555847284400155e-05	neg	0.016574775189796855	Tyrosine metabolism PAO1	74.0
0.00023008902028103927	pos	0.02853103851484887	Glycerolipid metabolism PAO1	75.0
0.00019008731673301178	neg	0.02853103851484887	Styrene degradation PAO1	75.0
6.426865012334101e-08	neg	2.3907937845882856e-05	Cationic antimicrobial peptide (CAMP) resistance PAO1	75.0
3.902433350601331e-05	pos	0.01451705206423695	Amino sugar and nucleotide sugar metabolism PAO1	76.0
1.74366732150732e-05	neg	0.00648644243600723	Arginine biosynthesis PAO1	77.0
0.00027194309905823207	neg	0.033720944283220776	Monobactam biosynthesis PAO1	77.0
0.00011533752739039967	neg	0.02145278009461434	Flagellar assembly PAO1	77.0
1.1292021105355297e-10	neg	2.100315925596085e-08	Ribosome PAO1	78.0
1.067873911642921e-18	neg	3.972490951311666e-16	Ribosome, bacteria	78.0
1.0485084546051252e-09	neg	1.3001504837103554e-07	Oxidative phosphorylation PAO1	78.0
6.293404503881528e-09	pos	1.1705732377219642e-06	Type II general secretion pathway	79.0
4.1674404225690255e-05	pos	0.0038757195929891935	Phosphate transport system	79.0
3.283212110392091e-09	pos	1.1705732377219642e-06	Phosphonate and phosphinate metabolism PAO1	79.0
3.696993994291538e-06	pos	0.0004584272552921507	Glycerophospholipid metabolism PAO1	79.0
0.00014241512882260524	pos	0.01059568558440183	Phosphonate transport system	79.0
8.741736572496411e-17	pos	3.251926004968665e-14	Type VI secretion system	80.0
8.70670789639312e-25	pos	3.23889533745824e-22	Type III secretion system	81.0
0.00014287457287704143	pos	0.01771644703675314	Glycine, serine and threonine metabolism PAO1	81.0
2.007503970645585e-06	neg	0.00037339573854007876	Fructose and mannose metabolism PAO1	81.0
0.0002601844509623075	pos	0.024197153939494592	Phenazine biosynthesis PAO1	82.0
0.0002601844509623075	pos	0.024197153939494592	Valine, leucine and isoleucine biosynthesis PAO1	82.0
2.7782740965081427e-21	pos	1.033517963901029e-18	Quorum sensing PAO1	82.0
4.127678327879189e-06	pos	0.0007677481689855291	Cyanoamino acid metabolism PAO1	82.0
7.022706404251079e-05	pos	0.008708155941271337	Sec (secretion) system	83.0
1.7240278340449771e-06	neg	0.0006413383542647315	Valine, leucine and isoleucine degradation PAO1	83.0
4.539750559557189e-06	neg	0.0008443936040776371	Aminobenzoate degradation PAO1	83.0
4.8491626643478966e-11	pos	1.8038885111374175e-08	Quorum sensing PAO1	84.0
0.00010881632805983777	neg	0.020239837019129823	Oxidative phosphorylation PAO1	84.0
0.00010004595617526967	pos	0.012405698565733439	Cysteine biosynthesis, serine => cysteine	85.0
6.465016936863196e-13	pos	2.404986300513109e-10	Type VI secretion system	85.0
3.7884645349992576e-10	neg	7.046544035098619e-08	Vanadium resistance, efflux pump MexGHI-OpmD	85.0
9.545354293647416e-09	pos	1.7754358986184191e-06	Tyrosine metabolism PAO1	86.0
4.190677246376854e-11	pos	1.5589319356521896e-08	Pentose phosphate pathway PAO1	86.0
0.00010004595617526967	pos	0.012405698565733439	Denitrification, nitrate => nitrogen	87.0
9.600377532668942e-06	pos	0.001785670221076423	Phenazine biosynthesis PAO1	87.0
1.570471022945639e-06	pos	0.0005842152205357777	Nitrogen metabolism PAO1	87.0
0.0001652775603197693	neg	0.015370813109738545	Aminobenzoate degradation PAO1	87.0
5.481606804430095e-13	pos	2.0391577312479952e-10	Starch and sucrose metabolism PAO1	88.0
9.621184580228397e-08	neg	1.7895403319224817e-05	Peptidoglycan biosynthesis PAO1	88.0
1.5359857625454168e-08	pos	2.856933518334475e-06	Bacterial chemotaxis PAO1	89.0
2.4171199753795775e-09	neg	8.991686308412027e-07	Sulfur metabolism PAO1	89.0
8.029878843698018e-07	pos	0.00014935574649278314	Arginine biosynthesis PAO1	90.0
2.8863645171958716e-05	pos	0.003579092001322881	Bacterial chemotaxis PAO1	90.0
1.3910697334363725e-07	pos	5.1747794083833056e-05	Quorum sensing PAO1	90.0
0.0001487927349678235	neg	0.013837724352007584	Type VI secretion system	90.0
5.5676784835598475e-05	pos	0.006903921319614211	Propanoate metabolism PAO1	92.0
2.801081907578128e-06	pos	0.0005210012348095317	Glyoxylate and dicarboxylate metabolism PAO1	92.0
1.375251084515093e-07	neg	5.115934034396146e-05	Phenazine biosynthesis PAO1	92.0
1.2558130367136902e-05	neg	0.004671624496574927	Valine, leucine and isoleucine degradation PAO1	95.0
1.1933471822237182e-05	pos	0.0008878503035744463	Zinc transport system	96.0
2.528427022115937e-07	neg	3.135249507423762e-05	Phospholipid transport system	96.0
1.5347036888130971e-06	neg	0.000142727443059618	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	96.0
9.41407548242809e-09	neg	1.7510180397316247e-06	Cationic antimicrobial peptide (CAMP) resistance PAO1	96.0
3.3347785946523335e-09	neg	1.240537637210668e-06	Sulfur metabolism PAO1	96.0
6.69200483085891e-06	pos	0.0024894257970795143	Tyrosine metabolism PAO1	99.0
3.5840818810223464e-05	pos	0.009868169313651589	Zinc transport system	100.0
7.958201059396442e-05	neg	0.009868169313651589	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	100.0
0.0002902898342412507	neg	0.026996954584436312	Pentose phosphate pathway PAO1	100.0
7.903358764723997e-05	neg	0.009868169313651589	Phenylalanine metabolism PAO1	100.0
5.510914351800527e-06	neg	0.0011356399972535594	Degradation of aromatic compounds PAO1	101.0
0.0003151447619520999	neg	0.019538975241030192	Macrolide resistance, MacAB-TolC transporter	101.0
0.00010598417505802253	neg	0.009856528280396095	Aminobenzoate degradation PAO1	101.0
0.00010598417505802253	neg	0.009856528280396095	Zinc transport system	101.0
0.0003151447619520999	neg	0.019538975241030192	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	101.0
6.105591383083653e-06	neg	0.0011356399972535594	Cationic antimicrobial peptide (CAMP) resistance PAO1	101.0
7.171190568169073e-06	pos	0.002667682891358895	Starch and sucrose metabolism PAO1	102.0
4.9875068261818486e-11	pos	9.276762696698237e-09	Nitrogen metabolism PAO1	104.0
1.6018356088119942e-06	neg	0.0001986276154926873	Aminobenzoate degradation PAO1	104.0
2.534162017185259e-11	neg	9.276762696698237e-09	Phenazine biosynthesis PAO1	104.0
0.00037536723037708155	pos	0.04654553656675811	Vanadium resistance, efflux pump MexGHI-OpmD	105.0
5.937231060912882e-07	pos	0.0001104324977329796	Starch and sucrose metabolism PAO1	105.0
9.928327301804446e-08	neg	3.693337756271254e-05	Porphyrin and chlorophyll metabolism PAO1	105.0
9.532810516825834e-07	pos	0.00011820685040864034	RNA degradation PAO1	106.0
2.9362601222778205e-13	pos	5.4614438274367456e-11	Ribosome PAO1	106.0
0.00029006830800167423	pos	0.0269763526441557	F-type ATPase, prokaryotes and chloroplasts	106.0
2.0495606975097683e-20	pos	7.624365794736338e-18	Ribosome, bacteria	106.0
7.893013339594542e-08	pos	7.3405024058229234e-06	Tyrosine metabolism PAO1	107.0
2.9888316952320844e-05	pos	0.0022236907812526706	Glyoxylate and dicarboxylate metabolism PAO1	107.0
7.184915033546158e-05	pos	0.004454647320798618	Oxidative phosphorylation PAO1	107.0
4.5107758771915185e-08	neg	5.593362087717483e-06	Tyrosine metabolism PAO1	107.0
9.858090307943828e-23	neg	3.6672095945551037e-20	Type VI secretion system	107.0
4.182334338577135e-09	neg	7.779141869753471e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	107.0
4.7512922172218826e-07	neg	0.000176748070480654	Aminobenzoate degradation PAO1	108.0
9.190751278495801e-08	pos	3.4189594756004375e-05	Oxidative phosphorylation PAO1	109.0
1.5347036888130971e-06	pos	0.0002264268243841615	Sec (secretion) system	110.0
6.855029687477064e-05	pos	0.006375177609353669	Ribosome PAO1	110.0
2.1742015829548433e-14	pos	8.088029888592016e-12	Ribosome, bacteria	110.0
1.8260227772916249e-06	neg	0.0002264268243841615	Sulfur metabolism PAO1	110.0
4.1287954020416907e-11	pos	7.679559447797543e-09	Fructose and mannose metabolism PAO1	111.0
1.2147962309157652e-12	neg	4.519041979006646e-10	Biosynthesis of siderophore group nonribosomal peptides PAO1	111.0
2.876468636376227e-07	neg	0.00010700463327319564	Quorum sensing PAO1	112.0
1.15931012887354e-05	pos	0.004312633679409568	Glycine, serine and threonine metabolism PAO1	114.0
7.436222708446884e-05	pos	0.013831374237711204	Glycine betaine/proline transport system	114.0
2.8583715471476956e-12	pos	5.316571077694713e-10	Ribosome PAO1	115.0
5.965808854230093e-19	pos	2.2192808937735942e-16	Ribosome, bacteria	115.0
2.9640019044934265e-07	pos	0.00011026087084715546	Ribosome, bacteria	116.0
1.8227993180353325e-05	neg	0.003390406731545718	Quorum sensing PAO1	116.0
0.00011878968390473321	pos	0.022094881206280375	Spermidine/putrescine transport system	117.0
1.4933775051340228e-06	neg	0.0005555364319098564	Fructose and mannose metabolism PAO1	117.0
0.000266031292556967	pos	0.019792728166238345	Macrolide resistance, MacAB-TolC transporter	119.0
8.235822896367379e-05	pos	0.007659315293621662	Zinc transport system	119.0
1.1387073760864385e-10	pos	4.235991439041551e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	119.0
0.00047111134533492263	pos	0.029208903410765204	Iron complex transport system	119.0
1.3268495187462293e-09	neg	2.467940104867986e-07	Denitrification, nitrate => nitrogen	119.0
3.140501339056801e-07	neg	3.894221660430434e-05	Glyoxylate and dicarboxylate metabolism PAO1	119.0
0.0004318973159710123	pos	0.04016645038530414	Glycine, serine and threonine metabolism PAO1	120.0
6.797457590979534e-10	pos	1.2643271119221932e-07	NitT/TauT family transport system	120.0
1.1693874387085303e-07	pos	1.4500404239985776e-05	Putative polar amino acid transport system	120.0
1.0587779465635341e-43	pos	3.9386539612163463e-41	Sulfur metabolism PAO1	120.0
6.674329041707803e-06	pos	0.0012414252017576514	Arginine biosynthesis PAO1	121.0
2.4772297418756328e-36	pos	9.215294639777353e-34	Type III secretion system	121.0
1.8428354192510558e-07	pos	6.855347759613926e-05	Biosynthesis of siderophore group nonribosomal peptides PAO1	122.0
8.447509128244738e-06	neg	0.0015712366978535212	Glyoxylate and dicarboxylate metabolism PAO1	122.0
3.4702995271078338e-06	neg	0.000645475712042057	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	123.0
3.393784429380583e-05	neg	0.004208292692431923	Methane metabolism PAO1	123.0
4.846543699622517e-08	neg	1.802914256259576e-05	Cationic antimicrobial peptide (CAMP) resistance PAO1	123.0
8.796231306875807e-14	pos	3.2721980461578e-11	Flagellar assembly PAO1	124.0
0.0002838824775695287	pos	0.026401070413966166	Bacterial chemotaxis PAO1	124.0
2.7818555022117333e-05	pos	0.005174251234113823	Glycolysis / Gluconeogenesis PAO1	124.0
4.567032934494418e-05	neg	0.0056631208387730786	Styrene degradation PAO1	124.0
0.000417169605040524	neg	0.031037418615014984	Butanoate metabolism PAO1	124.0
6.00801142819492e-10	pos	2.2349802512885101e-07	Glycine, serine and threonine metabolism PAO1	125.0
8.952164130488356e-05	pos	0.00832551264135417	Tetrahydrofolate biosynthesis, GTP => THF	125.0
1.4933775051340228e-06	pos	0.00018517881063661885	Glycine betaine/proline transport system	125.0
8.230762045360737e-07	pos	0.0001530921740437097	Methane metabolism PAO1	125.0
5.4328412532505315e-06	neg	0.0005950375066604595	Tyrosine metabolism PAO1	126.0
1.383752513186999e-11	neg	2.573779674527818e-09	Quorum sensing PAO1	126.0
1.7563722895166529e-32	neg	6.533704917001948e-30	Type III secretion system	126.0
6.398252759789888e-06	neg	0.0005950375066604595	Cyanoamino acid metabolism PAO1	126.0
5.836009246891852e-09	pos	1.0854977199218843e-06	Sulfate-sulfur assimilation	127.0
0.0002902898342412507	pos	0.01895568021056659	Pentose phosphate pathway PAO1	127.0
9.110692719228533e-34	neg	3.389177691553014e-31	Valine, leucine and isoleucine degradation PAO1	127.0
0.0003057367775897837	neg	0.01895568021056659	Glyoxylate and dicarboxylate metabolism PAO1	127.0
1.3312049417873907e-05	neg	0.0012380205958622732	Nitrogen metabolism PAO1	127.0
2.085952038669803e-07	neg	2.5865805279505557e-05	Phenylalanine metabolism PAO1	127.0
1.435074999866947e-05	pos	0.005338478999505043	Zinc transport system	128.0
8.389339401407223e-05	pos	0.015604171286617433	Iron complex transport system	128.0
8.480174469597655e-08	neg	3.154624902690327e-05	Quorum sensing PAO1	129.0
2.6729422580161563e-06	pos	0.00099433451998201	Degradation of aromatic compounds PAO1	130.0
5.1849537604806996e-05	pos	0.006429342662996068	Aminobenzoate degradation PAO1	130.0
