p-value	side	q-value	pathway	feature
0.00027194309905823207	neg	0.02529070821241558	Phenazine biosynthesis PAO1	16.0
2.813468963753612e-18	neg	1.0466104545163436e-15	Quorum sensing PAO1	16.0
4.412273105337661e-06	neg	0.0005471218650618699	Cyanoamino acid metabolism PAO1	16.0
2.1436592858656609e-07	pos	7.974412543420258e-05	Spermidine/putrescine transport system	17.0
4.725097813841288e-06	neg	0.0008788681933744795	Valine, leucine and isoleucine degradation PAO1	17.0
0.0003673319388265063	neg	0.04554916041448678	Tyrosine metabolism PAO1	17.0
7.291256047359213e-07	pos	9.041157498725425e-05	RNA degradation PAO1	18.0
2.1424838400274532e-17	pos	3.985019942451063e-15	Ribosome PAO1	18.0
9.49513005212594e-24	pos	3.5321883793908496e-21	Ribosome, bacteria	18.0
0.0001149878846949522	neg	0.012711253661565624	Degradation of aromatic compounds PAO1	19.0
2.3494912303121596e-05	neg	0.004370053688380617	Aminobenzoate degradation PAO1	19.0
0.0005035306656276977	neg	0.03746268152270071	Glycine, serine and threonine metabolism PAO1	19.0
0.00013668014689855511	neg	0.012711253661565624	Glycine betaine/proline transport system	19.0
1.2023250968677724e-06	neg	0.0004472649360348113	Methane metabolism PAO1	19.0
2.3668195438832155e-05	pos	0.0022011421758113903	Type VI secretion system	20.0
6.784819636358912e-11	pos	1.2619764523627576e-08	Nitrogen metabolism PAO1	20.0
4.412273105337661e-06	pos	0.0005471218650618699	Cyanoamino acid metabolism PAO1	20.0
3.945234805119429e-12	neg	1.4676273475044275e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	20.0
1.0207930989338425e-15	pos	3.7973503280338937e-13	Valine, leucine and isoleucine degradation PAO1	21.0
3.605380400170374e-05	pos	0.004470671696211264	Benzoate degradation PAO1	21.0
2.4700074216172813e-05	pos	0.004470671696211264	Aminobenzoate degradation PAO1	21.0
0.0005106694823285519	neg	0.04749226185655533	Multidrug resistance, efflux pump MexPQ-OpmE	21.0
3.335800804127635e-07	pos	0.000124091789913548	Spermidine/putrescine transport system	23.0
0.00010986202170380717	pos	0.013622890691272089	Oxidative phosphorylation PAO1	26.0
3.187273602751916e-10	neg	1.1856657802237126e-07	Valine, leucine and isoleucine degradation PAO1	26.0
0.0002126872993161022	neg	0.016183171628433128	Tyrosine metabolism PAO1	26.0
1.2830671799386185e-06	neg	0.00023865049546858302	Fructose and mannose metabolism PAO1	26.0
0.0007540799494723102	neg	0.040073963029099914	Benzoate degradation PAO1	26.0
0.00021751574769399365	neg	0.016183171628433128	Aminobenzoate degradation PAO1	26.0
0.0007355686869531002	neg	0.040073963029099914	Quorum sensing PAO1	26.0
1.591430844643688e-05	pos	0.005920122742074519	Oxidative phosphorylation PAO1	27.0
4.341547165908807e-05	neg	0.008075277728590381	RNA degradation PAO1	27.0
3.569284044010895e-08	pos	1.3277736643720529e-05	Phosphonate and phosphinate metabolism PAO1	28.0
0.00012284863839443766	pos	0.022849846741365403	Valine, leucine and isoleucine biosynthesis PAO1	28.0
5.0672627153707675e-05	neg	0.018850217301179254	Dissimilatory nitrate reduction, nitrate => ammonia	29.0
2.8569546541549494e-06	pos	0.0010627871313456411	Amino sugar and nucleotide sugar metabolism PAO1	30.0
3.0966646360712947e-05	neg	0.005759796223092608	Fructose and mannose metabolism PAO1	30.0
2.900975091583824e-05	neg	0.005395813670345913	Tyrosine metabolism PAO1	32.0
4.841897331330377e-13	neg	1.8011858072549003e-10	Pentose phosphate pathway PAO1	32.0
3.5289035016635704e-07	pos	6.563760513094241e-05	Type VI secretion system	33.0
3.1183145620966033e-16	neg	1.1600130170999364e-13	Valine, leucine and isoleucine degradation PAO1	33.0
9.845960021894541e-05	pos	0.021561166565897776	Flagellar assembly PAO1	36.0
0.00011592025035428913	pos	0.021561166565897776	Amino sugar and nucleotide sugar metabolism PAO1	36.0
0.00010598417505802253	pos	0.01971305656079219	Zinc transport system	37.0
1.9118278816237577e-10	pos	7.111999719640379e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	37.0
2.4700074216172813e-05	pos	0.0045942138042081426	Aminobenzoate degradation PAO1	38.0
4.344770898836699e-12	pos	1.6162547743672519e-09	Fructose and mannose metabolism PAO1	38.0
0.00030877820110458026	pos	0.019144248468483976	Macrolide resistance, MacAB-TolC transporter	39.0
0.000102814713497224	pos	0.007649414684193465	Zinc transport system	39.0
1.7962412958389053e-10	pos	6.682017620520727e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	39.0
1.771251578210881e-05	pos	0.0016472639677361193	Iron complex transport system	39.0
7.97423451780571e-07	neg	0.0001483207620311862	Glycine, serine and threonine metabolism PAO1	39.0
1.3359766325727498e-05	neg	0.0016472639677361193	Nitrogen metabolism PAO1	39.0
9.973265203548538e-06	pos	0.003710054655720056	Starch and sucrose metabolism PAO1	40.0
2.4893348555472188e-05	pos	0.009260325662635653	Flagellar assembly PAO1	41.0
1.7960736762919718e-10	neg	6.681394075806135e-08	Nitrogen metabolism PAO1	42.0
1.501090912105743e-07	neg	2.7920290965166817e-05	Sulfur metabolism PAO1	42.0
7.078622061288068e-09	pos	2.633247406799161e-06	Type VI secretion system	43.0
1.3952522478584566e-06	pos	0.0002595169181016729	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	43.0
1.875690441017784e-05	pos	0.0023258561468620523	Cationic antimicrobial peptide (CAMP) resistance PAO1	43.0
2.3407120194858097e-18	pos	8.707448712487211e-16	Degradation of aromatic compounds PAO1	44.0
2.992879187173116e-05	pos	0.003711170192094664	Aminobenzoate degradation PAO1	44.0
1.4168055637232624e-11	pos	2.635258348525268e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	44.0
5.014825869693672e-07	pos	0.00018655152235260458	Oxidative phosphorylation PAO1	45.0
1.1439704822875694e-10	pos	4.255570194109758e-08	Denitrification, nitrate => nitrogen	46.0
3.458018418233951e-05	neg	0.006431914257915148	Ribosome PAO1	47.0
8.642640615278697e-09	neg	3.215062308883675e-06	Ribosome, bacteria	47.0
0.00018975931479052994	neg	0.023530155034025713	Oxidative phosphorylation PAO1	47.0
2.875694459178831e-12	neg	5.348791694072626e-10	Ribosome PAO1	48.0
2.169509099056893e-15	neg	8.070573848491641e-13	Ribosome, bacteria	48.0
0.00014363740850877982	pos	0.01970442401936154	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	49.0
2.8519150153866677e-10	pos	1.0609123857238403e-07	Cationic antimicrobial peptide (CAMP) resistance PAO1	49.0
0.0002669187715044249	neg	0.024823445749911514	Arginine biosynthesis PAO1	49.0
0.00015890664531743176	neg	0.01970442401936154	Oxidative phosphorylation PAO1	49.0
2.970011541605167e-15	pos	1.1048442934771221e-12	Peptidoglycan biosynthesis PAO1	50.0
0.0002839616067805872	neg	0.035211239240792815	Vanadium resistance, efflux pump MexGHI-OpmD	50.0
1.1765844725690503e-10	neg	2.1884471189784333e-08	Quorum sensing PAO1	50.0
7.832494592404976e-05	pos	0.014568439941873254	Amino sugar and nucleotide sugar metabolism PAO1	51.0
1.2698075861967878e-10	neg	4.7236842206520507e-08	Type VI secretion system	51.0
0.0003004124888201455	neg	0.03725114861369804	Quorum sensing PAO1	51.0
1.8211857924087885e-16	neg	6.774811147760693e-14	Valine, leucine and isoleucine degradation PAO1	53.0
3.598659128619168e-05	neg	0.006693505979231651	Bacterial chemotaxis PAO1	53.0
0.000114390686483517	neg	0.014184445123956108	Oxidative phosphorylation PAO1	53.0
1.0908167825122852e-11	neg	2.0289192154728503e-09	Ribosome PAO1	54.0
3.098344211182123e-25	neg	1.1525840465597496e-22	Ribosome, bacteria	54.0
6.586436664489591e-06	neg	0.0008167181463967093	Citrate cycle (TCA cycle) PAO1	54.0
7.226406613352017e-11	neg	2.6882232601669502e-08	Ribosome, bacteria	55.0
1.4546556271063232e-35	neg	5.411318932835522e-33	Type III secretion system	56.0
8.658319688929203e-06	pos	0.0016104474621408316	Multidrug resistance, efflux pump MexPQ-OpmE	57.0
7.338754598561145e-05	pos	0.00910005570221582	Histidine metabolism PAO1	57.0
0.00024536561720266993	pos	0.0228190023998483	Glycine betaine/proline transport system	57.0
4.393749483391737e-08	neg	1.634474807821726e-05	Quorum sensing PAO1	57.0
3.2568891481818834e-13	pos	1.2115627631236606e-10	Pentose phosphate pathway PAO1	58.0
0.0002720349520325305	neg	0.014456714593728763	Tyrosine metabolism PAO1	58.0
1.1328915407782594e-06	neg	0.00010535891329237812	Benzoate degradation PAO1	58.0
3.0521627290726717e-09	neg	3.7846817840501133e-07	Aminobenzoate degradation PAO1	58.0
0.00012284863839443766	neg	0.007616615580455135	Styrene degradation PAO1	58.0
1.054956405742225e-11	neg	1.9622189146805384e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	58.0
0.00010638717691510183	neg	0.007616615580455135	Phenylalanine metabolism PAO1	58.0
2.7300017541387054e-07	pos	5.0778032626979915e-05	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	59.0
2.755617850208892e-10	pos	1.0250898402777079e-07	Cationic antimicrobial peptide (CAMP) resistance PAO1	59.0
7.022706404251079e-05	neg	0.005224893564762802	Denitrification, nitrate => nitrogen	59.0
7.022706404251079e-05	neg	0.005224893564762802	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	59.0
3.0966646360712947e-05	neg	0.0038398641487284056	Fructose and mannose metabolism PAO1	59.0
0.0002479495379170667	pos	0.046118614052574405	Peptidoglycan biosynthesis PAO1	60.0
6.332690884925177e-09	pos	2.355761009192166e-06	Aminoacyl-tRNA biosynthesis, prokaryotes	60.0
8.792061244660892e-09	neg	1.0902155943379507e-06	Type VI secretion system	61.0
0.00045611860928997816	neg	0.033935224531174375	Phenazine biosynthesis PAO1	61.0
6.023723238958946e-16	neg	2.2408250448927278e-13	Quorum sensing PAO1	61.0
5.902061375914987e-10	neg	1.0977834159201875e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	61.0
9.620673749247143e-06	neg	0.0008947226586799842	Cyanoamino acid metabolism PAO1	61.0
3.384794405624122e-12	neg	1.2591435188921734e-09	Type VI secretion system	62.0
7.524645907928658e-09	neg	1.3995841388747303e-06	Quorum sensing PAO1	62.0
0.00035219580889407816	pos	0.04835752158005188	Flagellar assembly PAO1	63.0
0.0003899800127423539	pos	0.04835752158005188	Methane metabolism PAO1	63.0
5.6623627188784535e-06	neg	0.0021063989314227846	Tyrosine metabolism PAO1	63.0
0.00015689024945667274	pos	0.009727195466313709	Vanadium resistance, efflux pump MexGHI-OpmD	64.0
3.743032177598688e-05	pos	0.0034810199251667793	Zinc transport system	64.0
3.1760971781628274e-11	pos	1.1815081502765718e-08	Quorum sensing PAO1	64.0
4.304267554481837e-06	neg	0.0005337291767557478	Arginine biosynthesis PAO1	64.0
0.00012347850433534703	neg	0.009186800722549819	Tyrosine metabolism PAO1	64.0
9.57054646163625e-10	neg	1.7801216418643423e-07	Sulfur metabolism PAO1	64.0
6.345163071826878e-05	pos	0.02036366333880127	Putative polar amino acid transport system	65.0
0.00010948206096129715	neg	0.02036366333880127	Flagellar assembly PAO1	65.0
4.032806053370908e-06	neg	0.0007501019259269888	Valine, leucine and isoleucine degradation PAO1	66.0
8.923536548277797e-07	neg	0.00033195555959593403	Oxidative phosphorylation PAO1	66.0
1.415628311029122e-09	neg	5.266137317028333e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	67.0
8.413968979708284e-06	pos	0.0005216660767419136	RNA degradation PAO1	68.0
8.762575267687858e-23	pos	1.6298389997899416e-20	Ribosome PAO1	68.0
2.456027916228909e-30	pos	9.136423848371541e-28	Ribosome, bacteria	68.0
6.376348187303009e-06	pos	0.00047440030513534384	Citrate cycle (TCA cycle) PAO1	68.0
1.607784816851817e-06	pos	0.00014952398796721898	Citrate cycle (TCA cycle, Krebs cycle)	68.0
2.8377838017825324e-12	neg	3.5188519142103404e-10	Starch and sucrose metabolism PAO1	68.0
1.9679361365280215e-11	pos	7.320722427884239e-09	Tyrosine metabolism PAO1	69.0
0.0001149878846949522	pos	0.021387746553261106	Valine, leucine and isoleucine biosynthesis PAO1	69.0
6.748685482237909e-10	pos	2.510510999392502e-07	Pentose phosphate pathway PAO1	70.0
4.0438663328612166e-05	neg	0.005014394252747909	Flagellar assembly PAO1	70.0
2.1856273595920886e-09	neg	4.065266888841284e-07	Biosynthesis of siderophore group nonribosomal peptides PAO1	70.0
2.111359464737823e-05	pos	0.0078542572088247	Tetrahydrofolate biosynthesis, GTP => THF	71.0
8.30363183020502e-06	neg	0.003088951040836267	Arginine biosynthesis PAO1	72.0
4.177229238964638e-05	neg	0.007769646384474227	Amino sugar and nucleotide sugar metabolism PAO1	72.0
5.3648715552440703e-05	pos	0.00997866109275397	Arginine biosynthesis PAO1	73.0
0.00016300192509959965	neg	0.020212238712350356	Type VI secretion system	73.0
9.477159719767987e-11	neg	3.525503415753691e-08	Quorum sensing PAO1	73.0
2.706746292613395e-12	pos	1.006909620852183e-09	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	74.0
0.0003578443118649074	pos	0.04437269467124852	Cationic antimicrobial peptide (CAMP) resistance PAO1	74.0
2.916290641500929e-11	neg	5.424300593191728e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	74.0
5.593478458890062e-05	neg	0.010403869933535514	Degradation of aromatic compounds PAO1	75.0
5.593478458890062e-05	neg	0.010403869933535514	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	75.0
4.263930017894348e-06	pos	0.0007930909833283486	Glycine, serine and threonine metabolism PAO1	76.0
2.3723690323430033e-08	pos	8.825212800315971e-06	Sulfur metabolism PAO1	76.0
0.00037386055927518124	neg	0.04635870935012248	Glycine, serine and threonine metabolism PAO1	76.0
8.055253403910657e-05	neg	0.025564043546720715	Nitrogen metabolism PAO1	77.0
0.00013744109433720816	neg	0.025564043546720715	Biosynthesis of siderophore group nonribosomal peptides PAO1	77.0
2.9892585839182505e-05	pos	0.0037066806440586306	Arginine biosynthesis PAO1	78.0
0.00032991703408451846	pos	0.030682284169860213	Glyoxylate and dicarboxylate metabolism PAO1	78.0
2.1635821034285295e-06	pos	0.0008048525424754129	Bacterial chemotaxis PAO1	78.0
6.929489747210589e-06	pos	0.0012888850929811695	Quorum sensing PAO1	78.0
0.0007972173391798427	neg	0.04942747502915024	Cysteine and methionine metabolism PAO1	78.0
0.0005059329310345808	neg	0.03764141006897281	Cationic antimicrobial peptide (CAMP) resistance PAO1	78.0
6.679662456750025e-06	pos	0.0008282781446370031	Valine, leucine and isoleucine degradation PAO1	79.0
1.0130972571031304e-05	pos	0.0009421804491059111	Glutamate/aspartate transport system	79.0
2.2699411166514365e-20	neg	8.444180953943342e-18	Type VI secretion system	79.0
9.930303588074536e-11	neg	1.8470364673818637e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	79.0
1.5946764497645696e-10	neg	5.932196393124198e-08	Nitrogen metabolism PAO1	81.0
0.00030877820110458026	neg	0.02871637270272596	Macrolide resistance, MacAB-TolC transporter	82.0
0.000102814713497224	neg	0.01912353671048366	Aminobenzoate degradation PAO1	82.0
0.000102814713497224	neg	0.01912353671048366	Zinc transport system	82.0
0.00017533794077343942	neg	0.021741904655906488	Sulfur metabolism PAO1	82.0
0.0001479900572514698	pos	0.018350767099182257	Macrolide resistance, MacAB-TolC transporter	83.0
3.429654298695505e-05	pos	0.0063791569955736396	Zinc transport system	83.0
7.795788792878122e-06	neg	0.0029000334309506612	Citrate cycle (TCA cycle, Krebs cycle)	83.0
5.689842805623966e-05	pos	0.0076190396657144005	Aminobenzoate degradation PAO1	84.0
0.0002006493316289175	neg	0.018660387841489327	Type II general secretion pathway	84.0
6.144386827189033e-05	neg	0.0076190396657144005	Phosphonate and phosphinate metabolism PAO1	84.0
1.8237037930141075e-05	neg	0.006784178110012479	Phosphonate transport system	84.0
6.267614563828887e-05	pos	0.01119846227645342	Pantothenate and CoA biosynthesis PAO1	85.0
9.03101796488179e-05	neg	0.01119846227645342	Cytochrome c oxidase, cbb3-type	85.0
0.0004468487099467783	neg	0.033245544020040305	Arginine biosynthesis PAO1	85.0
0.000196198117300128	neg	0.0182464249089119	Type VI secretion system	85.0
6.712307095645496e-06	neg	0.0024969782395801244	Quorum sensing PAO1	85.0
1.7128401542167327e-37	pos	6.371765373686245e-35	Type III secretion system	86.0
6.0928276485130394e-05	pos	0.011332659426234253	Quorum sensing PAO1	86.0
3.5380363132738267e-10	pos	3.290373771344659e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	90.0
1.2428952674981978e-17	pos	4.623570395093296e-15	Sulfur metabolism PAO1	90.0
1.2855298553952184e-16	neg	2.391085531035106e-14	Valine, leucine and isoleucine degradation PAO1	90.0
2.5568648779478806e-11	neg	3.170512448655372e-09	Benzoate degradation PAO1	90.0
7.453885944100922e-07	neg	5.545691142411086e-05	Aminobenzoate degradation PAO1	90.0
7.947162408279772e-15	neg	1.4781722079400374e-12	Ribosome PAO1	91.0
2.7160740497243527e-22	neg	1.0103795464974591e-19	Ribosome, bacteria	91.0
3.3434795938679385e-05	neg	0.004145914696396244	Oxidative phosphorylation PAO1	91.0
4.594493994136379e-05	neg	0.004272879414546832	Methane metabolism PAO1	91.0
2.3605527033692383e-09	pos	4.390628028266783e-07	Type VI secretion system	92.0
0.00032807277836695455	pos	0.03051076838812677	Phenazine biosynthesis PAO1	92.0
1.781417144510515e-21	pos	6.626871777579114e-19	Quorum sensing PAO1	92.0
5.8552740325252565e-06	pos	0.0007260539800331318	Cyanoamino acid metabolism PAO1	92.0
5.016592972551846e-07	pos	0.00018661725857892865	Flagellar assembly PAO1	93.0
1.1102538415920873e-05	pos	0.0020650721453612823	Oxidative phosphorylation PAO1	93.0
0.00042144207215208667	neg	0.031355290168115245	Glycine, serine and threonine metabolism PAO1	93.0
2.232928538319517e-05	neg	0.0027688313875162012	Zinc transport system	93.0
0.00012996972800692714	neg	0.012087184704644222	Iron complex transport system	93.0
5.576285399697286e-06	pos	0.0006914593895624635	Porphyrin and chlorophyll metabolism PAO1	94.0
2.6151876924183176e-06	neg	0.000486424910789807	Pentose phosphate pathway PAO1	94.0
4.823931636297419e-10	neg	1.7945025687026397e-07	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	94.0
2.3467881930367644e-05	neg	0.002182513019524191	Cationic antimicrobial peptide (CAMP) resistance PAO1	94.0
1.0086290740369224e-06	pos	0.00012507000518057837	Cationic antimicrobial peptide (CAMP) resistance PAO1	95.0
1.4444313677745352e-08	neg	2.6866423440606354e-06	Tyrosine metabolism PAO1	95.0
8.61434661613032e-05	neg	0.008011342353001197	Vanadium resistance, efflux pump MexGHI-OpmD	95.0
5.326074606936184e-13	neg	1.9812997537802605e-10	Quorum sensing PAO1	95.0
2.7101730596230256e-07	pos	0.00010081843781797654	Propanoate metabolism PAO1	96.0
0.0002771513591641266	pos	0.0343667685363517	Arginine biosynthesis PAO1	97.0
4.437697799998149e-12	neg	1.6508235815993112e-09	Biosynthesis of siderophore group nonribosomal peptides PAO1	97.0
1.8442112431991386e-08	neg	3.4302329123503974e-06	Sulfur metabolism PAO1	97.0
1.5006893426290423e-05	pos	0.005582564354580037	Denitrification, nitrate => nitrogen	98.0
1.3405172889060225e-11	pos	2.4933621573652017e-09	Pentose phosphate pathway PAO1	99.0
2.7972156457295413e-13	neg	1.0405642202113893e-10	Biosynthesis of siderophore group nonribosomal peptides PAO1	99.0
1.1722133944133882e-12	pos	4.3606338272178037e-10	Quorum sensing PAO1	100.0
1.5685627905607334e-05	pos	0.002917526790442964	Flagellar assembly PAO1	102.0
0.0003102073224648726	pos	0.0384657079856442	Oxidative phosphorylation PAO1	102.0
7.201330381292821e-12	neg	2.6788949018409293e-09	Starch and sucrose metabolism PAO1	102.0
5.904937832898304e-23	pos	2.196636873838169e-20	Type VI secretion system	104.0
1.2754768951093758e-09	neg	2.3723870249034388e-07	Fructose and mannose metabolism PAO1	104.0
0.0003024766051636719	neg	0.03750709904029532	Macrolide resistance, MacAB-TolC transporter	105.0
9.970822514523194e-05	neg	0.01854572987701314	Zinc transport system	105.0
1.686531858404771e-10	neg	6.273898513265748e-08	Biosynthesis of siderophore group nonribosomal peptides PAO1	105.0
1.6459147809348727e-05	neg	0.006122802985077726	Tyrosine metabolism PAO1	106.0
7.16619925025169e-05	neg	0.013329130605468142	Citrate cycle (TCA cycle) PAO1	106.0
3.2132122525538486e-05	pos	0.002988287394875079	Valine, leucine and isoleucine degradation PAO1	107.0
3.7283680790374616e-10	pos	1.3869529254019355e-07	Tyrosine metabolism PAO1	107.0
2.277601463452848e-06	neg	0.00028242258146815314	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	107.0
2.0848540166078828e-08	neg	3.877828470890662e-06	Cationic antimicrobial peptide (CAMP) resistance PAO1	107.0
0.0004031627292545653	neg	0.029995307056539657	Sulfur metabolism PAO1	107.0
9.292243729505366e-06	pos	0.0008641786668439989	Glycine, serine and threonine metabolism PAO1	108.0
1.6085853088775987e-09	pos	5.983937349024667e-07	Fructose and mannose metabolism PAO1	108.0
8.280193310411964e-06	pos	0.0008641786668439989	Glycine betaine/proline transport system	108.0
4.216066879906135e-08	pos	7.84188439662541e-06	Methane metabolism PAO1	108.0
3.811237380802872e-38	pos	1.4177803056586685e-35	Type III secretion system	109.0
8.254283557529819e-22	pos	3.0705934834010923e-19	Type III secretion system	110.0
2.7394816346573545e-08	pos	3.3969572269751195e-06	Tyrosine metabolism PAO1	110.0
2.7471202683616963e-10	pos	5.1096436991527546e-08	Phenazine biosynthesis PAO1	110.0
4.584010367992623e-06	pos	0.0017052518568932556	Glycine, serine and threonine metabolism PAO1	111.0
4.4253129234213064e-05	pos	0.00823108203756363	Zinc transport system	111.0
0.0002554897301098577	pos	0.031680726533622354	Iron complex transport system	111.0
0.00019194863684804625	neg	0.0357024464537366	Arginine biosynthesis PAO1	112.0
1.0581624586702236e-06	neg	0.00039363643462532314	Nitrogen metabolism PAO1	112.0
2.404611131791029e-12	pos	8.945153410262627e-10	Biosynthesis of siderophore group nonribosomal peptides PAO1	113.0
7.343999853959645e-05	neg	0.01365983972836494	Selenocompound metabolism PAO1	113.0
8.479782379470571e-10	pos	3.154479045163052e-07	Fructose and mannose metabolism PAO1	114.0
0.00024303371561797514	neg	0.01808170844197735	Cytochrome c oxidase, cbb3-type	115.0
0.00024303371561797514	neg	0.01808170844197735	Vanadium resistance, efflux pump MexGHI-OpmD	115.0
0.00024303371561797514	neg	0.01808170844197735	Phenazine biosynthesis PAO1	115.0
4.293943334601152e-16	neg	1.5973469204716283e-13	Quorum sensing PAO1	115.0
3.7241510415692413e-06	neg	0.0006926920937318789	Cyanoamino acid metabolism PAO1	115.0
1.6261826907797883e-12	neg	6.049399609700811e-10	Valine, leucine and isoleucine degradation PAO1	116.0
0.00012864049821370533	neg	0.011963566333874595	Tyrosine metabolism PAO1	116.0
1.3572335445742394e-09	neg	1.682969595272057e-07	Phenazine biosynthesis PAO1	116.0
3.945234805119429e-12	neg	7.338136737522138e-10	Biosynthesis of siderophore group nonribosomal peptides PAO1	116.0
0.0002669187715044249	neg	0.019858756599929212	Cyanoamino acid metabolism PAO1	116.0
3.1305520028123362e-06	pos	0.0011645653450461889	Starch and sucrose metabolism PAO1	122.0
0.0003451145340846314	neg	0.04279420222649429	Glycerophospholipid metabolism PAO1	122.0
5.940221058370741e-05	neg	0.011048811168569577	Bacterial secretion system PAO1	122.0
0.00013204816574366847	pos	0.04912191765664467	Oxidative phosphorylation PAO1	123.0
3.536860152756638e-05	pos	0.006184591233421004	Citrate cycle (TCA cycle) PAO1	124.0
